,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,DUPLICATION AGREED,ORIGINAL MSG
395,621f79e243b89009366c8e67,2021-09-09T22:00:00.000Z,markop#2007,Mount Manu#3530,for their work with the CCD 🔥,0,621f79e243b89009366c8e58,0,0,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,9.45,False,for their work with the CCD 🔥
396,621f79e243b89009366c8e68,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work with the CCD 🔥,0,621f79e243b89009366c8cf5,621f79e243b89009366c8e57,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,14.95,False,for their work with the CCD 🔥
397,621f79e243b89009366c8e69,2021-09-09T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their work with the CCD 🔥,621f79e243b89009366c9138,0,621f79e243b89009366c8e59,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,10.63,False,for their work with the CCD 🔥
399,621f79e243b89009366c8e6b,2021-09-09T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for their work with the CCD 🔥,0,621f79e243b89009366c8e35,0,0,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,19.2,False,for their work with the CCD 🔥
400,621f79e243b89009366c8e6c,2021-09-09T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for doing user testing 👽,0,621f79e243b89009366c8d8a,0,0,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,3.83,False,for doing user testing 👽
401,621f79e243b89009366c8e6d,2021-09-09T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for making sure all the CCD pieces come together correctly 👨🏻‍🏫,621f79e243b89009366c8d21,0,621f79e243b89009366c8e5a,621f79e243b89009366c8d12,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,5.4,False,for making sure all the CCD pieces come together correctly 👨🏻‍🏫
402,621f79e243b89009366c8e6e,2021-09-09T22:00:00.000Z,markop#2007,Mount Manu#3530,for the beautiful design 👀,621f79e243b89009366c8e58,0,0,0,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,3.6,False,for the beautiful design 👀
405,621f79e243b89009366c8e71,2021-09-09T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for his work in recording all the meetings and having the YT channel on flick 🤠,0,621f79e243b89009366c8d83,0,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,15.32,False,for his work in recording all the meetings and having the YT channel on flick 🤠
406,621f79e243b89009366c8e72,2021-09-09T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for their contributions on the Params Twitter campaign ✅,0,621f79e243b89009366c8e56,621f79e243b89009366c8d78,0,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,11.15,False,for their contributions on the Params Twitter campaign ✅
407,621f79e243b89009366c8e73,2021-09-09T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for their contributions on the Params Twitter campaign ✅,0,621f79e243b89009366c8e48,0,0,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,11.95,False,for their contributions on the Params Twitter campaign ✅
408,621f79e243b89009366c8e74,2021-09-09T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for their contributions on the Params Twitter campaign ✅,0,621f79e243b89009366c8d79,0,0,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,8.95,False,for their contributions on the Params Twitter campaign ✅
410,621f79e243b89009366c8e76,2021-09-09T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for helping acidlazzer get his SWAG into Mexico #contraband,0,0,621f79e243b89009366c8cda,0,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,12.6,False,for helping acidlazzer get his SWAG into Mexico #contraband
412,621f79e243b89009366c8e78,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for leading the TEC x Agave proposal 🪴,0,621f79e243b89009366c8e3c,0,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,15.13,False,for leading the TEC x Agave proposal 🪴
414,621f79e243b89009366c8e7a,2021-09-09T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for setting up Hubspot 🦾,0,0,0,621f79e243b89009366c8d99,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,10.7,False,for setting up Hubspot 🦾
417,621f79e243b89009366c8e7d,2021-09-09T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for the Rewards System discussion 👁‍🗨,0,621f79e243b89009366c8e1b,621f79e243b89009366c92f3,621f79e243b89009366c8e9a,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,6.13,False,for the Rewards System discussion 👁‍🗨
420,621f79e243b89009366c8e80,2021-09-09T22:00:00.000Z,Suga#8514,Mount Manu#3530,for developing the Communitas WG 🎖️,0,0,621f79e243b89009366c8fcb,0,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,5.38,False,for developing the Communitas WG 🎖️
428,621f79e243b89009366c8e88,2021-09-09T22:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for his Commons Stack swag designs 👀,0,621f79e243b89009366c8e77,0,0,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,10.88,False,for his Commons Stack swag designs 👀
430,621f79e243b89009366c8e8a,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for her valuable leadership in Soft Gov 🧙🏻‍♂️,621f79e243b89009366c91ba,0,0,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,24.27,False,for her valuable leadership in Soft Gov 🧙🏻‍♂️
431,621f79e243b89009366c8e8b,2021-09-09T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for all his work in Twitter 🐦,0,621f79e243b89009366c8e48,0,621f79e243b89009366c8e48,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,4.53,False,for all his work in Twitter 🐦
437,621f79e243b89009366c8e91,2021-09-09T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for being an amazing and inspirational leader 🥲,0,0,0,621f79e243b89009366c8da2,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,8.1,False,for being an amazing and inspirational leader 🥲
439,621f79e243b89009366c8e93,2021-09-09T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being fucking* awesome (*cursing necessary for accuracy) 🔥,0,0,0,621f79e243b89009366c8da1,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,4.53,False,for being fucking* awesome (*cursing necessary for accuracy) 🔥
440,621f79e243b89009366c8e94,2021-09-09T22:00:00.000Z,GideonRo#3175,Mount Manu#3530,for being curious and engaging in multiple chats and in the forum ✍🏻,621f79e243b89009366c8f16,0,0,0,PhilH#1102,Mettodo#7010,acidlazzer#5796,Usua◎ Silver#2618,5.83,False,for being curious and engaging in multiple chats and in the forum ✍🏻
446,621f79e243b89009366c8e9a,2021-09-09T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for the incredible help he’s been offering to the rewards system plan 🙏🏻,0,0,621f79e243b89009366c92f3,0,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,16.23,False,for the incredible help he’s been offering to the rewards system plan 🙏🏻
465,621f79e243b89009366c8ead,2021-09-09T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,0,0,621f79e243b89009366c8e9e,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,3.33,False,for doing a great job overall in the TEC community 🎖️
480,621f79e243b89009366c8ebc,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,0,0,621f79e243b89009366c8f2e,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,0.53,False,for attending our Community Call <:TEC:835016327542210560>
488,621f79e243b89009366c8ec4,2021-09-09T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for offering to transcribe all of the community call praise and doing an awesome job 🙌🏽🙏🏽,0,621f79e243b89009366c8ec3,0,0,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,8.07,False,for offering to transcribe all of the community call praise and doing an awesome job 🙌🏽🙏🏽
490,621f79e243b89009366c8ed2,2021-09-09T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for hacking in person on the CCD,0,621f79e243b89009366c8ce9,621f79e243b89009366c8ce9,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,18.63,False,for hacking in person on the CCD
491,621f79e243b89009366c8ed3,2021-09-09T22:00:00.000Z,pKrepe#5682,divine_comedian#5493,for hacking in person on the CCD,621f79e243b89009366c8cea,0,0,0,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,6.88,False,for hacking in person on the CCD
493,621f79e243b89009366c8ed5,2021-09-09T22:00:00.000Z,Tam2140#9361,divine_comedian#5493,for their thoughtful insights into the buy-in discussions,0,0,0,621f79e243b89009366c8e97,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,3.08,False,for their thoughtful insights into the buy-in discussions
495,621f79e243b89009366c8ed7,2021-09-09T22:00:00.000Z,"sem(🌸,🐝)#0161",divine_comedian#5493,for their active participation in the AGAVE call,621f79e243b89009366c8e99,0,0,621f79e243b89009366c8e99,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,2.23,False,for their active participation in the AGAVE call
496,621f79e243b89009366c8ed8,2021-09-09T22:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for their active participation in the AGAVE call,0,621f79e243b89009366c8e98,0,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,6.7,False,for their active participation in the AGAVE call
498,621f79e243b89009366c8eda,2021-09-09T22:00:00.000Z,acidlazzer#5796,divine_comedian#5493,for his amazing graphics,0,621f79e243b89009366c8e77,0,621f79e243b89009366c8e77,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,3.95,False,for his amazing graphics
499,621f79e243b89009366c8edb,2021-09-09T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for the modelling work in python for the CCD,621f79e243b89009366c9138,0,621f79e243b89009366c8e59,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,18.63,False,for the modelling work in python for the CCD
508,621f79e243b89009366c8ee4,2021-09-09T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,0,0,621f79e243b89009366c8d58,0,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,0.57,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
522,621f79e243b89009366c8ef2,2021-09-09T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,621f79e243b89009366c8d64,0,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,0.57,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
526,621f79e243b89009366c8ef6,2021-09-09T22:00:00.000Z,rdfbbx#6437,kristofer#1475,"for diving straight into the server logs, trying to find out how we can avoid the swag shop from crashing time to time.",621f79e243b89009366c8e38,621f79e243b89009366c8e38,0,0,PhilH#1102,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,9.15,False,"for diving straight into the server logs, trying to find out how we can avoid the swag shop from crashing time to time."
531,621f79e243b89009366c8efb,2021-09-11T22:00:00.000Z,VitorNunes#0090,"griff (💜, 💜)#8888",for hacking on the Sunday Funday Params Party - aka the 4 hour hack sesh,621f79e243b89009366c8ed1,0,0,0,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,8.07,False,for hacking on the Sunday Funday Params Party - aka the 4 hour hack sesh
551,621f79e243b89009366c8f11,2021-09-12T22:00:00.000Z,mateodaza#3156,liviade#1387,for continuing to study sourcecred and for investigating the best way for us to analyze the data!,621f79e243b89009366c8da7,0,0,0,PhilH#1102,enti#1546,acidlazzer#5796,Nuggan#5183,4.03,False,for continuing to study sourcecred and for investigating the best way for us to analyze the data!
554,621f79e243b89009366c8f14,2021-09-12T22:00:00.000Z,kristofer#1475,liviade#1387,for the incredible quality he is bringing to the reward system proposal,0,0,621f79e243b89009366c92f3,0,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,16.73,False,for the incredible quality he is bringing to the reward system proposal
572,621f79e243b89009366c8f26,2021-09-13T22:00:00.000Z,eduardovegap#0422,chuygarcia.eth#6692,for joining our Comms WG call <:TEC:835016327542210560>,0,621f79e243b89009366c8f1e,621f79e243b89009366c8f1e,0,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,0.55,False,for joining our Comms WG call <:TEC:835016327542210560>
589,621f79e243b89009366c8f37,2021-09-13T22:00:00.000Z,santigs#9769,Zeptimus#3359,for joining the AGAVE debate and share they thoughts,0,0,0,621f79e243b89009366c8f56,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,4.13,False,for joining the AGAVE debate and share they thoughts
591,621f79e243b89009366c8f39,2021-09-13T22:00:00.000Z,Zeptimus#3359,Zeptimus#3359,for joining the AGAVE debate and share they thoughts,0,621f79e243b89009366c8e98,0,621f79e243b89009366c8ed8,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,2.65,False,for joining the AGAVE debate and share they thoughts
594,621f79e243b89009366c8f3c,2021-09-13T22:00:00.000Z,natesuits#4789,Nuggan#5183,for the TEC Source page. This is so useful,0,0,0,621f79e243b89009366c8f21,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,11.07,False,for the TEC Source page. This is so useful
596,621f79e243b89009366c8f3e,2021-09-14T22:00:00.000Z,Nuggan#5183,Tam2140#9361,for sharing his overview and analysis about Coordinape. It's exactly bringing this kind of research back into the commmunity that makes us so strong. I really needed this breakdown because it's long been on my todo list to better understand Coordinape and this summary gives me all I wanted to know. https://docs.google.com/document/d/1GNwLeHJ90si1IgsHklzcWG3Ma81mPjrdA7mbIZ5iBi0/edit,621f79e243b89009366c8fd9,0,621f79e243b89009366c8f3d,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,17.45,False,for sharing his overview and analysis about Coordinape. It's exactly bringing this kind of research back into the commmunity that makes us so strong. I really needed this breakdown because it's long been on my todo list to better understand Coordinape and this summary gives me all I wanted to know. https://docs.google.com/document/d/1GNwLeHJ90si1IgsHklzcWG3Ma81mPjrdA7mbIZ5iBi0/edit
597,621f79e243b89009366c8f3f,2021-09-14T22:00:00.000Z,natesuits#4789,eduardovegap#0422,for joiniing orientation call today! Looking forward to see you around!,0,0,0,621f79e243b89009366c8f21,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2.83,False,for joiniing orientation call today! Looking forward to see you around!
606,621f79e243b89009366c8f52,2021-09-15T22:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for engaging in the AGAVE proposal debates and forum posts,621f79e243b89009366c8f39,621f79e243b89009366c8e98,621f79e243b89009366c8f39,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.68,False,for engaging in the AGAVE proposal debates and forum posts
609,621f79e243b89009366c8f55,2021-09-15T22:00:00.000Z,liviade#1387,divine_comedian#5493,for engaging in the AGAVE proposal debates and forum posts,621f79e243b89009366c8f33,621f79e243b89009366c8f33,621f79e243b89009366c8f33,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,1.1,False,for engaging in the AGAVE proposal debates and forum posts
614,621f79e243b89009366c8f5a,2021-09-15T22:00:00.000Z,Mount Manu#3530,divine_comedian#5493,for wrangling feedback on the CCD,0,621f79e243b89009366c8d8a,0,0,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,12.82,False,for wrangling feedback on the CCD
615,621f79e243b89009366c8f5b,2021-09-15T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their work on the CCD dashboard,0,621f79e243b89009366c8ce9,0,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,37.27,False,for their work on the CCD dashboard
616,621f79e243b89009366c8f5c,2021-09-15T22:00:00.000Z,pKrepe#5682,divine_comedian#5493,for their work on the CCD dashboard,621f79e243b89009366c8cea,0,0,0,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,6.88,False,for their work on the CCD dashboard
617,621f79e243b89009366c8f5d,2021-09-15T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for their work on the CCD dashboard,621f79e243b89009366c8ed1,0,0,0,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,8.07,False,for their work on the CCD dashboard
618,621f79e243b89009366c8f5e,2021-09-15T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their work on the CCD dashboard,621f79e243b89009366c9138,0,0,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,28.77,False,for their work on the CCD dashboard
623,621f79e243b89009366c8f63,2021-09-15T22:00:00.000Z,Nuggan#5183,Zeptimus#3359,for the cordinape it looks so promising!,621f79e243b89009366c8fd9,0,621f79e243b89009366c8f3d,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,11.45,False,for the cordinape it looks so promising!
628,621f79e243b89009366c8f74,2021-09-16T22:00:00.000Z,Nuggan#5183,xm3van#0929,for the amazing Coordinape report,621f79e243b89009366c8fd9,0,621f79e243b89009366c8f3d,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,13.45,False,for the amazing Coordinape report
637,621f79e243b89009366c8f7d,2021-09-16T22:00:00.000Z,santigs#9769,"griff (💜, 💜)#8888","for continuing to push hard, leading the legal WG",0,621f79e243b89009366c8d85,0,621f79e243b89009366c8d85,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,5.15,False,"for continuing to push hard, leading the legal WG"
638,621f79e243b89009366c8f7e,2021-09-16T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,0,0,621f79e243b89009366c8edd,0,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,0.82,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
640,621f79e243b89009366c8f80,2021-09-16T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,0,0,621f79e243b89009366c8d58,0,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,0.57,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
648,621f79e243b89009366c8f88,2021-09-16T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,621f79e243b89009366c8d64,0,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.07,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
649,621f79e243b89009366c8f89,2021-09-16T22:00:00.000Z,GideonRo#3175,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,621f79e243b89009366c8ee7,0,PhilH#1102,Mettodo#7010,acidlazzer#5796,Usua◎ Silver#2618,3.58,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
650,621f79e243b89009366c8f8a,2021-09-16T22:00:00.000Z,JeffEmmett#7202,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,0,621f79e243b89009366c8d14,Mount Manu#3530,AmwFund#0979,teaci#6108,Sha#6179,2.95,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
663,621f79e243b89009366c8f98,2021-09-17T22:00:00.000Z,bends#3537,Mount Manu#3530,for attending our last community call! 🤙🏻,0,0,621f79e243b89009366c920c,0,Mount Manu#3530,enti#1546,Parrachia#0450,divine_comedian#5493,1.77,False,for attending our last community call! 🤙🏻
670,621f79e243b89009366c8f9f,2021-09-17T22:00:00.000Z,liviade#1387,Mount Manu#3530,for attending our last community call! 🤙🏻,0,0,621f79e243b89009366c8f2e,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,0.53,False,for attending our last community call! 🤙🏻
698,621f79e243b89009366c8fbb,2021-09-17T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),0,621f79e243b89009366c8fe1,0,0,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,15.53,False,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out)
699,621f79e243b89009366c8fbc,2021-09-17T22:00:00.000Z,pKrepe#5682,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),621f79e243b89009366c8cea,0,0,0,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,8.88,False,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out)
700,621f79e243b89009366c8fbd,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),0,621f79e243b89009366c8ce9,621f79e243b89009366c8f5b,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,8.75,False,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out)
701,621f79e243b89009366c8fbe,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),621f79e243b89009366c9138,0,621f79e243b89009366c8f5e,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,14.5,False,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out)
706,621f79e243b89009366c8fc3,2021-09-17T22:00:00.000Z,iviangita#3204,Mount Manu#3530,"for the Params campaign, Twitter, and the forum spots and engagement 👌🏻",0,0,621f79e243b89009366c8e46,0,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,9.38,False,"for the Params campaign, Twitter, and the forum spots and engagement 👌🏻"
713,621f79e243b89009366c8fca,2021-09-17T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for the new Communitas WG 🏘️,0,0,621f79e243b89009366c8df5,0,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,6.85,False,for the new Communitas WG 🏘️
715,621f79e243b89009366c8fcc,2021-09-17T22:00:00.000Z,anna-marie#8824,Mount Manu#3530,for the new Communitas WG 🏘️,621f79e243b89009366c8e81,0,0,0,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,4.03,False,for the new Communitas WG 🏘️
720,621f79e243b89009366c8fd1,2021-09-17T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,"for testing Snapshot (y por la buena vibra, contagiosa y permanente!) 👽 🤙🏻",0,621f79e243b89009366c8cd6,0,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,8.07,False,"for testing Snapshot (y por la buena vibra, contagiosa y permanente!) 👽 🤙🏻"
721,621f79e243b89009366c8fd2,2021-09-17T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for ALL his work leading the 2nd Graviton training (and for the opportunity to lead a session) 🧑🏻‍🚀,0,621f79e243b89009366c8da3,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,13.03,False,for ALL his work leading the 2nd Graviton training (and for the opportunity to lead a session) 🧑🏻‍🚀
722,621f79e243b89009366c8fd3,2021-09-17T22:00:00.000Z,liviade#1387,Mount Manu#3530,for her work with the reward system 🎖️,0,0,621f79e243b89009366c9192,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,3.63,False,for her work with the reward system 🎖️
724,621f79e243b89009366c8fd5,2021-09-17T22:00:00.000Z,Suga#8514,Mount Manu#3530,for creating the Communitas WG 🏘️,0,621f79e243b89009366c8fcb,621f79e243b89009366c8ff2,0,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,38.2,False,for creating the Communitas WG 🏘️
725,621f79e243b89009366c8fd6,2021-09-17T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for creating the Communitas WG 🏘️,0,621f79e243b89009366c8fca,621f79e243b89009366c8df5,621f79e243b89009366c8fca,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,4.5,False,for creating the Communitas WG 🏘️
726,621f79e243b89009366c8fd7,2021-09-17T22:00:00.000Z,anna-marie#8824,Mount Manu#3530,for creating the Communitas WG 🏘️,621f79e243b89009366c8e81,0,0,0,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,5.28,False,for creating the Communitas WG 🏘️
728,621f79e243b89009366c8fd9,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,"for his forum post on Coordinape, great addition to our organizational toolset 🦍",0,0,621f79e243b89009366c8f3d,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,13.13,False,"for his forum post on Coordinape, great addition to our organizational toolset 🦍"
729,621f79e243b89009366c8fda,2021-09-17T22:00:00.000Z,santigs#9769,Mount Manu#3530,for his wisdom in the AGAVE debate 🤓,0,621f79e243b89009366c8f37,0,621f79e243b89009366c8f56,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,3.0,False,for his wisdom in the AGAVE debate 🤓
730,621f79e243b89009366c8fdb,2021-09-17T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,0,621f79e243b89009366c8e98,0,0,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,2.7,False,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫
731,621f79e243b89009366c8fdc,2021-09-17T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,0,0,0,621f79e243b89009366c8f53,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,3.08,False,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫
733,621f79e243b89009366c8fde,2021-09-17T22:00:00.000Z,liviade#1387,Mount Manu#3530,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,621f79e243b89009366c8f33,621f79e243b89009366c8f33,621f79e243b89009366c8f33,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,1.1,False,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫
