,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,DUPLICATION AGREED,ORIGINAL MSG
544,621f79e343b89009366ca3ca,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for their work on the Rewards WG,621f79e343b89009366ca37c,621f79e343b89009366ca174,621f79e343b89009366ca3ba,621f79e343b89009366ca316,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,3.08,False,for their work on the Rewards WG
545,621f79e343b89009366ca3cb,2021-12-11T23:00:00.000Z,MS#4235,Mount Manu#3530,for their work on the Rewards WG,0,621f79e343b89009366ca3bc,621f79e343b89009366ca3bc,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,1.9,False,for their work on the Rewards WG
547,621f79e343b89009366ca3cd,2021-12-11T23:00:00.000Z,liviade#1387,Mount Manu#3530,for their work on the Rewards WG,0,621f79e343b89009366ca35b,0,0,missgene#7773,AmwFund#0979,teaci#6108,hanners717#2022,6.33,False,for their work on the Rewards WG
559,621f79e343b89009366ca3d9,2021-12-11T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being an awesome leader at Comms and with the new T.E.A.M. DAO,0,621f79e343b89009366ca2ef,0,0,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,10.1,False,for being an awesome leader at Comms and with the new T.E.A.M. DAO
560,621f79e343b89009366ca3da,2021-12-11T23:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for their contributions on Twitter,0,621f79e343b89009366ca234,0,621f79e343b89009366ca28c,Mettodo#7010,AmwFund#0979,Usua◎ Silver#2618,liviade#1387,2.55,False,for their contributions on Twitter
561,621f79e343b89009366ca3db,2021-12-11T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for their contributions on Twitter,0,0,0,621f79e343b89009366ca233,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,4.13,False,for their contributions on Twitter
562,621f79e343b89009366ca3dc,2021-12-11T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for their contributions on Twitter,621f79e343b89009366ca235,0,0,0,tigeroid#2951,Vyvy-vi#5040,Usua◎ Silver#2618,Nuggan#5183,1.82,False,for their contributions on Twitter
570,621f79e343b89009366ca3e4,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for being amazing Params Party hosts,621f79e343b89009366ca2f3,0,0,0,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,9.45,False,for being amazing Params Party hosts
571,621f79e343b89009366ca3e5,2021-12-11T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for being amazing Params Party hosts,621f79e343b89009366ca320,0,0,0,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,5.77,False,for being amazing Params Party hosts
572,621f79e343b89009366ca3e6,2021-12-11T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for the supercool welcome bot that’s been added to the channel,0,621f79e343b89009366ca1df,0,621f79e343b89009366ca1df,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,3.37,False,for the supercool welcome bot that’s been added to the channel
576,621f79e343b89009366ca3ea,2021-12-11T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for really taking on the quantifier description role,0,621f79e343b89009366ca303,0,621f79e343b89009366ca303,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,7.9,False,for really taking on the quantifier description role
578,621f79e343b89009366ca3ec,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for help in organizing the Reward WG,0,621f79e343b89009366ca174,621f79e343b89009366ca3ba,621f79e343b89009366ca316,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,2.45,False,for help in organizing the Reward WG
581,621f79e343b89009366ca3ef,2021-12-11T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for doing a great job on orientation calls,0,0,0,621f79e343b89009366ca232,enti#1546,bends#3537,Usua◎ Silver#2618,liviade#1387,3.77,False,for doing a great job on orientation calls
584,621f79e343b89009366ca3f2,2021-12-11T23:00:00.000Z,JessicaZartler#2263,Mount Manu#3530,for the Bonding Curves AMA,621f79e343b89009366ca2ac,621f79e343b89009366ca293,621f79e343b89009366ca293,0,acidlazzer#5796,bends#3537,zhiwei#1356,bear100#9085,4.63,False,for the Bonding Curves AMA
585,621f79e343b89009366ca3f3,2021-12-11T23:00:00.000Z,JeffEmmett#7202,Mount Manu#3530,for the Bonding Curves AMA,0,621f79e343b89009366ca292,0,0,missgene#7773,bends#3537,innov8tor3#3988,hanners717#2022,15.85,False,for the Bonding Curves AMA
586,621f79e343b89009366ca3f4,2021-12-11T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the Bonding Curves AMA,621f79e343b89009366ca291,621f79e343b89009366ca291,0,0,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,4.95,False,for the Bonding Curves AMA
587,621f79e343b89009366ca3f5,2021-12-11T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for an amazing effort leading the T.E.A.M. teams,0,621f79e343b89009366ca2ef,621f79e343b89009366ca3d9,621f79e343b89009366ca3d9,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,4.83,False,for an amazing effort leading the T.E.A.M. teams
589,621f79e343b89009366ca3f7,2021-12-11T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for the outstanding effort around recording calls,0,621f79e343b89009366ca15f,621f79e343b89009366ca3d8,621f79e343b89009366ca3d8,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,4.1,False,for the outstanding effort around recording calls
595,621f79e343b89009366ca3fd,2021-12-11T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the general leadership he has around the TEC,621f79e343b89009366ca3f8,0,0,0,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,9.38,False,for the general leadership he has around the TEC
597,621f79e343b89009366ca3ff,2021-12-11T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for his insightful Medium article,0,0,0,621f79e343b89009366ca3c5,Mettodo#7010,bends#3537,Usua◎ Silver#2618,osycross(🦎🦎)#5943,3.7,False,for his insightful Medium article
600,621f79e343b89009366ca402,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for his work on the Reward Systems WG,621f79e343b89009366ca3ec,621f79e343b89009366ca174,621f79e343b89009366ca3ba,621f79e343b89009366ca316,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,1.77,False,for his work on the Reward Systems WG
601,621f79e343b89009366ca403,2021-12-11T23:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for the presentation they gave for the Rewards WG,0,0,621f79e343b89009366ca336,621f79e343b89009366ca304,tigeroid#2951,Vyvy-vi#5040,zhiwei#1356,liviade#1387,5.17,False,for the presentation they gave for the Rewards WG
602,621f79e343b89009366ca404,2021-12-11T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for supporting Zepti this week with the recordings,0,0,0,621f79e343b89009366ca3f6,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,13.35,False,for supporting Zepti this week with the recordings
607,621f79e343b89009366ca409,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for being great leaders on the Rewards Dashboard,0,621f79e343b89009366ca323,621f79e343b89009366ca3ba,621f79e343b89009366ca316,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,3.38,False,for being great leaders on the Rewards Dashboard
608,621f79e343b89009366ca40a,2021-12-11T23:00:00.000Z,liviade#1387,Mount Manu#3530,for being great leaders on the Rewards Dashboard,621f79e343b89009366ca3f9,621f79e343b89009366ca35b,0,0,missgene#7773,AmwFund#0979,teaci#6108,hanners717#2022,10.95,False,for being great leaders on the Rewards Dashboard
612,621f79e343b89009366ca40e,2021-12-11T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for the high vibes with the newcomers,621f79e343b89009366ca412,0,0,621f79e343b89009366ca29d,enti#1546,bends#3537,Usua◎ Silver#2618,liviade#1387,2.65,False,for the high vibes with the newcomers
614,621f79e343b89009366ca410,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting so many great Params Parties,621f79e343b89009366ca2f3,0,0,0,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,7.95,False,for hosting so many great Params Parties
615,621f79e343b89009366ca411,2021-12-11T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for helping Nate with access and other Transparency issues,0,0,0,621f79e343b89009366ca261,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,6.7,False,for helping Nate with access and other Transparency issues
616,621f79e343b89009366ca412,2021-12-11T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for onboarding and initializing new members,0,0,0,621f79e343b89009366ca285,enti#1546,bends#3537,Usua◎ Silver#2618,liviade#1387,4.63,False,for onboarding and initializing new members
623,621f79e343b89009366ca419,2021-12-11T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for introducing new people into the community,621f79e343b89009366ca412,0,0,0,enti#1546,bends#3537,Usua◎ Silver#2618,liviade#1387,2.88,False,for introducing new people into the community
626,621f79e343b89009366ca41c,2021-12-11T23:00:00.000Z,billyjitsu#3865,Mount Manu#3530,for being new or newish members of our Community Call / Praise Ritual,0,0,0,621f79e343b89009366ca2a4,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,osycross(🦎🦎)#5943,1.37,False,for being new or newish members of our Community Call / Praise Ritual
628,621f79e343b89009366ca41e,2021-12-11T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for the enormous amount of work that he puts into the Rewards System,621f79e343b89009366ca409,621f79e343b89009366ca174,621f79e343b89009366ca3ba,621f79e343b89009366ca316,missgene#7773,AmwFund#0979,innov8tor3#3988,osycross(🦎🦎)#5943,1.9,False,for the enormous amount of work that he puts into the Rewards System
631,621f79e343b89009366ca421,2021-12-11T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for his ETH France presentation,621f79e343b89009366ca309,0,0,0,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,9.88,False,for his ETH France presentation
632,621f79e343b89009366ca422,2021-12-11T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for the Orientation Deck that he created for us,0,621f79e343b89009366ca220,0,621f79e343b89009366ca220,Mettodo#7010,AmwFund#0979,Sha#6179,liviade#1387,3.53,False,for the Orientation Deck that he created for us
635,621f79e343b89009366ca425,2021-12-11T23:00:00.000Z,0xSA111#1520,Mount Manu#3530,for attending our last Community Call,0,0,621f79e343b89009366ca41d,0,enti#1546,"griff (💜, 💜)#8888",innov8tor3#3988,bear100#9085,1.27,False,for attending our last Community Call
637,621f79e343b89009366ca427,2021-12-11T23:00:00.000Z,bends#3537,Mount Manu#3530,for attending our last Community Call,0,0,621f79e343b89009366ca41b,0,acidlazzer#5796,"griff (💜, 💜)#8888",zhiwei#1356,liviade#1387,1.82,False,for attending our last Community Call
641,621f79e343b89009366ca42b,2021-12-11T23:00:00.000Z,r33pich33p#6906,Mount Manu#3530,for attending our last Community Call,0,0,0,621f79e343b89009366ca158,Mettodo#7010,Vyvy-vi#5040,Usua◎ Silver#2618,osycross(🦎🦎)#5943,0.95,False,for attending our last Community Call
648,621f79e343b89009366ca432,2021-12-11T23:00:00.000Z,billyjitsu#3865,Mount Manu#3530,for attending our last Community Call,621f79e343b89009366ca41c,621f79e343b89009366ca41c,0,621f79e343b89009366ca2a4,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,osycross(🦎🦎)#5943,0.17,False,for attending our last Community Call
655,621f79e343b89009366ca45d,2021-12-12T23:00:00.000Z,ZER8🧠#9093,Juankbell#7458,for leading the TEC twitter content planning! great work,0,621f79e343b89009366ca234,0,621f79e343b89009366ca3c2,Mettodo#7010,AmwFund#0979,Usua◎ Silver#2618,liviade#1387,4.63,False,for leading the TEC twitter content planning! great work
662,621f79e343b89009366ca464,2021-12-12T23:00:00.000Z,Nuggan#5183,bends#3537,for hosting the params debate and for presenting the mathmemtics params,0,0,0,621f79e343b89009366ca3e1,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,4.77,False,for hosting the params debate and for presenting the mathmemtics params
703,621f79e343b89009366ca498,2021-12-14T23:00:00.000Z,Zeptimus#3359,chuygarcia.eth#6692,for attending yesterday's Comms call and being patient with your beloved host 😅 🫁,0,0,0,621f79e343b89009366ca42e,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,2.27,False,for attending yesterday's Comms call and being patient with your beloved host 😅 🫁
708,621f79e343b89009366ca49d,2021-12-14T23:00:00.000Z,Zeptimus#3359,MS#4235,for the amazing teamwork on a call this morning with TEA and for bringing points and insights that helped me learn even more.,0,0,621f79e343b89009366ca4a1,0,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,5.6,False,for the amazing teamwork on a call this morning with TEA and for bringing points and insights that helped me learn even more.
710,621f79e343b89009366ca49f,2021-12-14T23:00:00.000Z,natesuits#4789,Tam2140#9361,for his data obsession leading to the creation of the Commons Upgrade Proposals matrix. Extreme dedication here. https://docs.google.com/spreadsheets/d/1L5AlTXSSJm0WNlB2rpoKOOKTEdW1ayf4NeUb7jYRJIg/edit#gid=0,621f79e343b89009366ca48a,621f79e343b89009366ca48a,0,621f79e343b89009366ca48a,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,7.7,False,for his data obsession leading to the creation of the Commons Upgrade Proposals matrix. Extreme dedication here. https://docs.google.com/spreadsheets/d/1L5AlTXSSJm0WNlB2rpoKOOKTEdW1ayf4NeUb7jYRJIg/edit#gid=0
723,621f79e343b89009366ca4ac,2021-12-14T23:00:00.000Z,Nuggan#5183,MS#4235,for providing such a R.A.D.D. demo 😎 🤙,0,0,0,621f79e343b89009366ca4a8,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,3.5,False,for providing such a R.A.D.D. demo 😎 🤙
739,621f79e343b89009366ca4bc,2021-12-15T23:00:00.000Z,Nuggan#5183,kristofer#1475,for excellent work implementing the R.A.D.D - the Rewards Analytics and Distribution Dashboard!,0,0,0,621f79e343b89009366ca4a8,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,7.83,False,for excellent work implementing the R.A.D.D - the Rewards Analytics and Distribution Dashboard!
740,621f79e343b89009366ca4bd,2021-12-15T23:00:00.000Z,MS#4235,kristofer#1475,for contributing knowledge and time to the development of the R.A.D.D!,0,621f79e343b89009366ca4aa,0,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,10.82,False,for contributing knowledge and time to the development of the R.A.D.D!
741,621f79e343b89009366ca4be,2021-12-15T23:00:00.000Z,🐙 octopus#5508,kristofer#1475,for contributing knowledge and time to the development of the R.A.D.D!,621f79e343b89009366ca4ab,621f79e343b89009366ca4ab,0,621f79e343b89009366ca4ab,missgene#7773,AmwFund#0979,zhiwei#1356,liviade#1387,3.7,False,for contributing knowledge and time to the development of the R.A.D.D!
744,621f79e343b89009366ca4c9,2021-12-15T23:00:00.000Z,"sem(🌸,🐝)#0161",divine_comedian#5493,"for med with the Commons Upgrade Demo making the \""meat\"" of the commons upgrade functional and secure",0,0,0,621f79e343b89009366ca14c,Mettodo#7010,divine_comedian#5493,Sha#6179,liviade#1387,57.13,False,"for med with the Commons Upgrade Demo making the \""meat\"" of the commons upgrade functional and secure"
745,621f79e343b89009366ca4ca,2021-12-15T23:00:00.000Z,natesuits#4789,divine_comedian#5493,for taking the flag on creating logical ways to compare CCD proposals via his spreadsheet,621f79e343b89009366ca48a,621f79e343b89009366ca48a,0,0,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,6.85,False,for taking the flag on creating logical ways to compare CCD proposals via his spreadsheet
749,621f79e343b89009366ca4ce,2021-12-15T23:00:00.000Z,chuygarcia.eth#6692,divine_comedian#5493,for championing proposals and getting them up on the forum!,0,0,0,621f79e343b89009366ca4b9,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,10.82,False,for championing proposals and getting them up on the forum!
754,621f79e343b89009366ca4d3,2021-12-15T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for putting the finishing touches on the CCD MVP,0,0,0,621f79e343b89009366ca4bb,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,3.77,False,for putting the finishing touches on the CCD MVP
756,621f79e343b89009366ca4d5,2021-12-15T23:00:00.000Z,MS#4235,divine_comedian#5493,for pulling together the quantifier onboarding process,0,621f79e343b89009366ca315,0,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,14.28,False,for pulling together the quantifier onboarding process
757,621f79e343b89009366ca4d6,2021-12-15T23:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for pulling together the quantifier onboarding process,0,621f79e343b89009366ca303,0,621f79e343b89009366ca314,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,9.02,False,for pulling together the quantifier onboarding process
770,621f79e343b89009366ca4e3,2021-12-15T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for a rad presentation and great dev work on RADD - rewards analytics dashboard,0,0,0,621f79e343b89009366ca4a8,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,10.5,False,for a rad presentation and great dev work on RADD - rewards analytics dashboard
771,621f79e343b89009366ca4e4,2021-12-15T23:00:00.000Z,Nebs#2035,divine_comedian#5493,for his work on the reward system front end,0,621f79e343b89009366ca321,0,621f79e343b89009366ca211,tigeroid#2951,AmwFund#0979,teaci#6108,osycross(🦎🦎)#5943,5.35,False,for his work on the reward system front end
777,621f79e343b89009366ca4ea,2021-12-15T23:00:00.000Z,MS#4235,Nuggan#5183,for his invaluable insights and help on the R.A.D.D,621f79e343b89009366ca4bd,621f79e343b89009366ca4aa,621f79e343b89009366ca4bd,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,3.05,False,for his invaluable insights and help on the R.A.D.D
780,621f79e343b89009366ca4ed,2021-12-15T23:00:00.000Z,chuygarcia.eth#6692,Nuggan#5183,for coming up with the best proposal name ever,0,621f79e343b89009366ca4b9,0,621f79e343b89009366ca4b9,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,4.2,False,for coming up with the best proposal name ever
785,621f79e343b89009366ca4f2,2021-12-15T23:00:00.000Z,natesuits#4789,chuygarcia.eth#6692,for the great spreadsheet he put together comparing parameters from all the current proposals <:TEC:835016327542210560>,621f79e343b89009366ca48a,621f79e343b89009366ca48a,0,621f79e343b89009366ca48a,Mettodo#7010,divine_comedian#5493,teaci#6108,Nuggan#5183,7.7,False,for the great spreadsheet he put together comparing parameters from all the current proposals <:TEC:835016327542210560>
792,621f79e343b89009366ca4f9,2021-12-15T23:00:00.000Z,Mount Manu#3530,liviade#1387,for proactively helping Ivy to type down the vocal praises dished in the community call,0,621f79e343b89009366ca2c5,0,0,enti#1546,AmwFund#0979,zhiwei#1356,hanners717#2022,5.58,False,for proactively helping Ivy to type down the vocal praises dished in the community call
795,621f79e343b89009366ca4fc,2021-12-15T23:00:00.000Z,taxil#8577,Tam2140#9361,"for her incomparable execution prowess! Too many examples to list but most recent is taking @taxil's ABC article from dgoc to published with all the final touches and moving parts, flawless execution! 🙏🏽 🌺 🤗 https://medium.com/commonsstack/the-augmented-bonding-curve-part-1-a-web3-way-to-fund-public-goods-7c9d1a871ae2",621f79e343b89009366ca4fa,0,621f79e343b89009366ca4fa,0,missgene#7773,bends#3537,innov8tor3#3988,hanners717#2022,7.2,False,"for her incomparable execution prowess! Too many examples to list but most recent is taking @taxil's ABC article from dgoc to published with all the final touches and moving parts, flawless execution! 🙏🏽 🌺 🤗 https://medium.com/commonsstack/the-augmented-bonding-curve-part-1-a-web3-way-to-fund-public-goods-7c9d1a871ae2"
805,621f79e343b89009366ca506,2021-12-15T23:00:00.000Z,MS#4235,GideonRo#3175,"for his excellent work in helping Communitas to continue to develop, specifically by pulling together a framework for discussion about onboarding milestones. Also, for a great collaborative call today.",0,621f79e343b89009366ca315,0,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,19.52,False,"for his excellent work in helping Communitas to continue to develop, specifically by pulling together a framework for discussion about onboarding milestones. Also, for a great collaborative call today."
832,621f79e443b89009366ca522,2021-12-18T23:00:00.000Z,VitorNunes#0090,iviangita#3204,for the endless work they’re putting into the dashboard and making it work so well,621f79e343b89009366ca4e8,0,0,0,missgene#7773,"griff (💜, 💜)#8888",teaci#6108,hanners717#2022,29.27,False,for the endless work they’re putting into the dashboard and making it work so well
834,621f79e443b89009366ca524,2021-12-18T23:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for the incredible work they’re doing and making sure we have a safe launch for all of our smart contracts systems,0,621f79e343b89009366ca4c9,0,0,Mettodo#7010,divine_comedian#5493,Sha#6179,liviade#1387,59.8,False,for the incredible work they’re doing and making sure we have a safe launch for all of our smart contracts systems
838,621f79e443b89009366ca528,2021-12-18T23:00:00.000Z,Nebs#2035,iviangita#3204,for his work on the Rewards System frontend,621f79e343b89009366ca4e4,621f79e343b89009366ca321,0,621f79e343b89009366ca211,tigeroid#2951,AmwFund#0979,teaci#6108,osycross(🦎🦎)#5943,3.17,False,for his work on the Rewards System frontend
839,621f79e443b89009366ca529,2021-12-18T23:00:00.000Z,Nuggan#5183,iviangita#3204,for the RADD presentation and great devwork on the RADD analytics dashboard,621f79e343b89009366ca4e3,0,0,621f79e343b89009366ca4a8,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,3.53,False,for the RADD presentation and great devwork on the RADD analytics dashboard
840,621f79e443b89009366ca52a,2021-12-18T23:00:00.000Z,MS#4235,iviangita#3204,for pulling together the quantifier onboarding process,621f79e343b89009366ca4d5,621f79e343b89009366ca315,621f79e343b89009366ca4d5,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,6.83,False,for pulling together the quantifier onboarding process
841,621f79e443b89009366ca52b,2021-12-18T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for pulling together the quantifier onboarding process,0,621f79e343b89009366ca303,621f79e343b89009366ca4d6,621f79e343b89009366ca314,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,4.3,False,for pulling together the quantifier onboarding process
843,621f79e443b89009366ca52d,2021-12-18T23:00:00.000Z,pKrepe#5682,iviangita#3204,for putting the finishing touches on the CCD MVP,621f79e343b89009366ca4d1,621f79e343b89009366ca4d1,621f79e343b89009366ca4d1,0,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,6.22,False,for putting the finishing touches on the CCD MVP
844,621f79e443b89009366ca52e,2021-12-18T23:00:00.000Z,VitorNunes#0090,iviangita#3204,for putting the finishing touches on the CCD MVP,621f79e343b89009366ca4d2,621f79e343b89009366ca4d2,0,0,missgene#7773,"griff (💜, 💜)#8888",teaci#6108,hanners717#2022,11.25,False,for putting the finishing touches on the CCD MVP
845,621f79e443b89009366ca52f,2021-12-18T23:00:00.000Z,Nuggan#5183,iviangita#3204,for putting the finishing touches on the CCD MVP,621f79e343b89009366ca4d3,0,0,621f79e343b89009366ca4bb,Mettodo#7010,bends#3537,Sha#6179,bear100#9085,2.27,False,for putting the finishing touches on the CCD MVP
846,621f79e443b89009366ca530,2021-12-18T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for leading params and getting the CCD past the finish line,621f79e343b89009366ca4d0,621f79e343b89009366ca4d0,0,621f79e343b89009366ca4d0,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,4.42,False,for leading params and getting the CCD past the finish line
847,621f79e443b89009366ca531,2021-12-18T23:00:00.000Z,Tam2140#9361,iviangita#3204,"for being a super organized Steward Lead, she always comes prepared to the calls, she always has valuable things to add, she always makes sure everybody’s heard, she always makes sure we’re on time, she’s amazing!",621f79e443b89009366ca527,0,0,0,missgene#7773,"griff (💜, 💜)#8888",Sha#6179,Nuggan#5183,8.13,False,"for being a super organized Steward Lead, she always comes prepared to the calls, she always has valuable things to add, she always makes sure everybody’s heard, she always makes sure we’re on time, she’s amazing!"
849,621f79e443b89009366ca533,2021-12-18T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for doing a great behind-the-scenes work all over the place and even jumping into Giveth,0,0,0,621f79e443b89009366ca526,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,9.45,False,for doing a great behind-the-scenes work all over the place and even jumping into Giveth
863,621f79e443b89009366ca541,2021-12-18T23:00:00.000Z,pKrepe#5682,iviangita#3204,for the last sprint on the dashboard,0,0,621f79e343b89009366ca4e7,0,tigeroid#2951,"griff (💜, 💜)#8888",zhiwei#1356,hanners717#2022,12.28,False,for the last sprint on the dashboard
865,621f79e443b89009366ca543,2021-12-18T23:00:00.000Z,MS#4235,iviangita#3204,for all his insights and help with RADD,621f79e343b89009366ca4bd,621f79e343b89009366ca4aa,621f79e343b89009366ca4bd,0,Mettodo#7010,AmwFund#0979,innov8tor3#3988,hanners717#2022,4.3,False,for all his insights and help with RADD
867,621f79e443b89009366ca545,2021-12-18T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for being present and helping with recordings,0,0,0,621f79e343b89009366ca3d8,acidlazzer#5796,bends#3537,innov8tor3#3988,osycross(🦎🦎)#5943,5.38,False,for being present and helping with recordings
881,621f79e443b89009366ca553,2021-12-18T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for leading TEAMS like a champ,0,0,0,621f79e343b89009366ca4e6,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,10.7,False,for leading TEAMS like a champ
886,621f79e443b89009366ca558,2021-12-18T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for being awesome leaders,621f79e343b89009366ca3f8,0,0,0,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,5.38,False,for being awesome leaders
900,621f79e443b89009366ca566,2021-12-18T23:00:00.000Z,catarina#7223,iviangita#3204,for going through every comment in the visuals with Livia and brainstorming on the improvements,0,0,0,621f79e343b89009366ca345,tigeroid#2951,divine_comedian#5493,teaci#6108,Nuggan#5183,15.13,False,for going through every comment in the visuals with Livia and brainstorming on the improvements
902,621f79e443b89009366ca568,2021-12-18T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for all the love you build at Param Parties,0,621f79e443b89009366ca534,0,0,tigeroid#2951,divine_comedian#5493,Usua◎ Silver#2618,bear100#9085,4.35,False,for all the love you build at Param Parties
904,621f79e443b89009366ca56a,2021-12-18T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for all the love you build at Param Parties,0,0,621f79e443b89009366ca570,0,acidlazzer#5796,divine_comedian#5493,innov8tor3#3988,osycross(🦎🦎)#5943,7.03,False,for all the love you build at Param Parties
905,621f79e443b89009366ca56b,2021-12-18T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for all the love you build at Param Parties,621f79e443b89009366ca554,0,0,0,enti#1546,Vyvy-vi#5040,teaci#6108,hanners717#2022,7.38,False,for all the love you build at Param Parties
