"ID","DATE","TO USER ACCOUNT","TO ETH ADDRESS","FROM USER ACCOUNT","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","SCORE 4","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DUPLICATE ID 4","DISMISSED 1","DISMISSED 2","DISMISSED 3","DISMISSED 4","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","QUANTIFIER 4 USERNAME","QUANTIFIER 4 ETH ADDRESS","AVG SCORE"
"621f79e343b89009366c9bb2","2021-11-04T23:00:00.000Z","Jolie_Ze#0295",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for delivering the POAPs to Graviton training attendees","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,5,5,,,,,false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",5
"621f79e343b89009366c9bb3","2021-11-04T23:00:00.000Z","Stefano#8400",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for delivering the POAPs to Graviton training attendees","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,0,21,0,,"621f79e343b89009366c9c8e",,"621f79e343b89009366c9c8e",false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",7
"621f79e343b89009366c9bb4","2021-11-04T23:00:00.000Z","durgadas#9280",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for all of his contributions in Gravity","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,34,3,3,,,,,false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",12
"621f79e343b89009366c9bb5","2021-11-04T23:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for his presentation on this week’s Graviton training","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,3,5,3,"621f79e343b89009366c9a50","621f79e343b89009366c9a4e",,"621f79e343b89009366c9a4e",false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",3
"621f79e343b89009366c9bb6","2021-11-04T23:00:00.000Z","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for all the graphic designs","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,21,0,"621f79e343b89009366c9ac8","621f79e343b89009366c9b09",,"621f79e343b89009366c9a53",false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",5
"621f79e343b89009366c9bb7","2021-11-04T23:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for all their work in Transparency","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,0,3,0,,"621f79e343b89009366c9aba",,"621f79e343b89009366c9aba",false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",2
"621f79e343b89009366c9bb8","2021-11-04T23:00:00.000Z","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for all their work in Transparency","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,21,21,5,,,,,false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",13
"621f79e343b89009366c9bb9","2021-11-04T23:00:00.000Z","ZER8🧠#9093",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for all their work in Transparency","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,8,5,8,,,,,false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",7
"621f79e343b89009366c9bba","2021-11-04T23:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for coming to Colombia on November’s end and giving a talk in Ethereum Caribe","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,144,21,8,,,,,false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",57
"621f79e343b89009366c9bbb","2021-11-04T23:00:00.000Z","nic#9212","0x88B353202e61fffeF56bbfbc2748839e7C707e9F","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for the Onboarding Dashboard she’s been working on","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,0,1,1,,"621f79e343b89009366c9a2a","621f79e343b89009366c9a2b","621f79e343b89009366c9a2b",false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",5
"621f79e343b89009366c9bbc","2021-11-04T23:00:00.000Z","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being very present not only in the TEC but in other communities as well","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,8,5,3,,,,,false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",7
"621f79e343b89009366c9bbd","2021-11-04T23:00:00.000Z","David (please DYOR...)#4116",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for continuing to be here in our community even though he has other responsibilities","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,5,5,3,,,,,false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",6
"621f79e343b89009366c9bbe","2021-11-04T23:00:00.000Z","David (please DYOR...)#4116",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for their amazing Comms work and the amazing guidance they always give Zer8","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,0,21,8,,,,,false,true,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",12
"621f79e343b89009366c9bbf","2021-11-04T23:00:00.000Z","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for their amazing Comms work and the amazing guidance they always give Zer8","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,1,1,1,,"621f79e343b89009366c9ac6","621f79e343b89009366c9ac6","621f79e343b89009366c9ac6",false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",1
"621f79e343b89009366c9bc0","2021-11-04T23:00:00.000Z","Juankbell#7458","0x7d547666209755FB833f9B37EebEa38eBF513Abb","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for their amazing Comms work and the amazing guidance they always give Zer8","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,3,0,8,,,"621f79e343b89009366c9ac7",,false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",6
"621f79e343b89009366c9bc1","2021-11-04T23:00:00.000Z","bfa#7705","0x128b7E7F0Bfa7CdA46bB4728A0DA88dBaA095026","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the TEC and also for being an amazing human","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,1,0,"621f79e343b89009366c9ad6","621f79e343b89009366c9ad6",,"621f79e343b89009366c9ad6",false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",0
"621f79e343b89009366c9bc2","2021-11-04T23:00:00.000Z","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,5,2,3,,,"621f79e343b89009366c9acb",,false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",4
"621f79e343b89009366c9bc3","2021-11-04T23:00:00.000Z","griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,34,8,,,,,false,false,false,false,"lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8",13
"621f79e343b89009366c9bc4","2021-11-04T23:00:00.000Z","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,8,8,"621f79e343b89009366c9b07","621f79e343b89009366c9acd",,,false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8",4
"621f79e343b89009366c9bc5","2021-11-04T23:00:00.000Z","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,21,0,,,,"621f79e343b89009366c9ace",false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",8
"621f79e343b89009366c9bc6","2021-11-04T23:00:00.000Z","natesuits#4789",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,1,5,3,,,,,false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",3
"621f79e343b89009366c9bc7","2021-11-04T23:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,8,0,"621f79e343b89009366c9ad0","621f79e343b89009366c9ad0",,"621f79e343b89009366c9ad0",false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",2
"621f79e343b89009366c9bc8","2021-11-04T23:00:00.000Z","karmaticacid#1218",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our mentors and spreading their amazing vibes","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,8,13,3,,,,,false,false,false,false,"lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",7
"621f79e343b89009366c9bc9","2021-11-04T23:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our spiritual leaders, and guides","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,5,0,"621f79e343b89009366c9ad3","621f79e343b89009366c9ad3",,"621f79e343b89009366c9ad3",false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",1
"621f79e343b89009366c9bca","2021-11-04T23:00:00.000Z","durgadas#9280",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our spiritual leaders, and guides","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,8,3,13,,,,,false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",9
"621f79e343b89009366c9bcb","2021-11-04T23:00:00.000Z","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for being our spiritual leaders, and guides","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,0,0,0,,"621f79e343b89009366c9ad5","621f79e343b89009366c9ad5","621f79e343b89009366c9ad5",false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",3
"621f79e343b89009366c9bcc","2021-11-04T23:00:00.000Z","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for his really amazing designs","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,8,0,"621f79e343b89009366c9ac8","621f79e343b89009366c9b09",,"621f79e343b89009366c9a53",false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",2
"621f79e343b89009366c9bcd","2021-11-04T23:00:00.000Z","UncleBimBim#1401",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,0,1,0,,"621f79e343b89009366c9a60",,"621f79e343b89009366c9a67",false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",0
"621f79e343b89009366c9bce","2021-11-04T23:00:00.000Z","isaaaa#0875",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,1,1,"621f79e343b89009366c9a68","621f79e343b89009366c9a68",,,false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",0
"621f79e343b89009366c9bcf","2021-11-04T23:00:00.000Z","Cristian.dll#0304",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,0,0,0,,"621f79e343b89009366c9a69","621f79e343b89009366c9a69","621f79e343b89009366c9a69",false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C",0
"621f79e343b89009366c9bd0","2021-11-04T23:00:00.000Z","angieberryberry#9822",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,1,0,"621f79e343b89009366c9a6a","621f79e343b89009366c9a6a",,"621f79e343b89009366c9a6a",false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe",0
"621f79e343b89009366c9bd1","2021-11-04T23:00:00.000Z","BiancaGadelha#2667","0x1375847014BA64517210cBFE185808232Cf45d4a","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,1,0,,"621f79e343b89009366c9a6b",,"621f79e343b89009366c9a6b",false,false,false,false,"griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","GideonRo#3175","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",0
"621f79e343b89009366c9bd2","2021-11-04T23:00:00.000Z","stkr4lv#6010",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,0,0,0,,"621f79e343b89009366c9a6c","621f79e343b89009366c9a6c","621f79e343b89009366c9a6c",false,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",0
"621f79e343b89009366c9bd3","2021-11-04T23:00:00.000Z","Arvind#302",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,1,0,"621f79e343b89009366c9b60","621f79e343b89009366c9a64",,"621f79e343b89009366c9a64",false,false,false,false,"bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7",0
"621f79e343b89009366c9bd4","2021-11-04T23:00:00.000Z","Lutzar#9885",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for joining the last orientation call we had","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,0,1,0,,"621f79e343b89009366c9a6e",,"621f79e343b89009366c9a6e",false,false,false,false,"lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",0
