,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
172,372,621f79e343b89009366c9ba9,2021-11-04T23:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for the last Graviton training he hosted,621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,4.42,55.0,False,for the last Graviton training he hosted
174,755,621f79e343b89009366c9d37,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting Params Parties,0,621f79e343b89009366c9cf4,0,621f79e343b89009366c9d24,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,9.1,55.0,False,for hosting Params Parties
175,454,621f79e343b89009366c9bfe,2021-11-07T23:00:00.000Z,liviade#1387,Tamarandom#9361,for the dedications during the offboarding ceremony. Your heart and warmth is a bedrock of our community.,621f79e343b89009366c9af6,0,621f79e343b89009366c9bae,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,17.52,55.0,False,for the dedications during the offboarding ceremony. Your heart and warmth is a bedrock of our community.
176,775,621f79e343b89009366c9d4b,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting Params Parties,0,621f79e343b89009366c9cf4,0,621f79e343b89009366c9d24,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,9.1,55.0,False,for hosting Params Parties
177,377,621f79e343b89009366c9bae,2021-11-04T23:00:00.000Z,liviade#1387,Mount Manu#3530,for the beautiful Steward offboarding,621f79e343b89009366c9af6,621f79e343b89009366c9af6,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,8.07,55.0,False,for the beautiful Steward offboarding
179,1,621f79e343b89009366c9a2a,2021-11-01T23:00:00.000Z,nic#9212,Juankbell#7458,for the onboarding dashboard! it looks great 🙂,0,0,621f79e343b89009366c9a2b,621f79e343b89009366c9a2b,Mount Manu#3530,AmwFund#0979,innov8tor3#3988,enti#1546,8.82,55.0,False,for the onboarding dashboard! it looks great 🙂
182,226,621f79e343b89009366c9b17,2021-11-04T23:00:00.000Z,Mount Manu#3530,iviangita#3204,for the Graviton Training session on leadership,621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,5.68,55.0,False,for the Graviton Training session on leadership
184,612,621f79e343b89009366c9ca2,2021-11-10T23:00:00.000Z,pKrepe#5682,divine_comedian#5493,for their development work on the CCD,621f79e343b89009366c9c92,621f79e343b89009366c9c92,621f79e343b89009366c9b3a,621f79e343b89009366c9a9d,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,2.75,55.0,False,for their development work on the CCD
186,1436,621f79e343b89009366ca022,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,for putting together such a moving Graviton Training,0,621f79e343b89009366c9b0e,621f79e343b89009366c9f93,621f79e343b89009366c9ebd,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,5.48,55.0,False,for putting together such a moving Graviton Training
188,1373,621f79e343b89009366c9fe3,2021-11-25T23:00:00.000Z,rdfbbx#6437,kristofer#1475,for owning the Praise backend development and despite a full calendar delivering solid code day after day,0,0,621f79e343b89009366c9c66,621f79e343b89009366c9c66,lee0007#8152,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,10.2,55.0,False,for owning the Praise backend development and despite a full calendar delivering solid code day after day
189,267,621f79e343b89009366c9b40,2021-11-04T23:00:00.000Z,Juankbell#7458,iviangita#3204,for the awesome Graviton Training,0,621f79e343b89009366c9b0e,621f79e343b89009366c9b0e,621f79e343b89009366c9b0e,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,7.48,55.0,False,for the awesome Graviton Training
190,39,621f79e343b89009366c9a50,2021-11-01T23:00:00.000Z,Mount Manu#3530,Juankbell#7458,"for leading the 7th graviton training session, it was super interesting to talk about the psychology of human leadership from a conflict management and trust creation lens",0,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,18.05,55.0,False,"for leading the 7th graviton training session, it was super interesting to talk about the psychology of human leadership from a conflict management and trust creation lens"
191,1556,621f79e343b89009366ca0a5,2021-11-25T23:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for the extraordinary Graviton Training sessions that they conducted,621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366ca025,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,5.48,55.0,False,for the extraordinary Graviton Training sessions that they conducted
192,1553,621f79e343b89009366ca0a2,2021-11-25T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for the extraordinary Graviton Training sessions that they conducted,0,621f79e343b89009366ca023,621f79e343b89009366ca023,0,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,13.45,55.0,False,for the extraordinary Graviton Training sessions that they conducted
193,1391,621f79e343b89009366c9ff5,2021-11-25T23:00:00.000Z,pKrepe#5682,divine_comedian#5493,for steadfast development on the CCD,0,0,0,621f79e343b89009366c9a9d,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,36.33,55.0,False,for steadfast development on the CCD
194,1482,621f79e343b89009366ca050,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,for their Graviton Training sessions and their work in the Gravity DAO,0,621f79e343b89009366c9b0e,621f79e343b89009366c9f93,621f79e343b89009366c9ebd,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,5.48,55.0,False,for their Graviton Training sessions and their work in the Gravity DAO
195,268,621f79e343b89009366c9b41,2021-11-04T23:00:00.000Z,Mount Manu#3530,iviangita#3204,for leading the Graviton Training on leadership,621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,5.68,55.0,False,for leading the Graviton Training on leadership
196,228,621f79e343b89009366c9b19,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for leading param parties,621f79e343b89009366c9aad,621f79e343b89009366c9a5a,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.18,34.0,False,for leading param parties
197,219,621f79e343b89009366c9b10,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for all the work you've been doing with the param parties,621f79e343b89009366c9aad,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,2.23,34.0,False,for all the work you've been doing with the param parties
198,187,621f79e343b89009366c9aee,2021-11-04T23:00:00.000Z,Mount Manu#3530,iviangita#3204,"for the incredible Gravity workshop that he did, we heard so many great words about that from various people, well done! 🌟 👏",621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,10.93,55.0,False,"for the incredible Gravity workshop that he did, we heard so many great words about that from various people, well done! 🌟 👏"
199,685,621f79e343b89009366c9cf1,2021-11-12T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for all the work they put into making the dashboard happen,621f79e343b89009366c9c92,621f79e343b89009366c9c92,621f79e343b89009366c9b3a,621f79e343b89009366c9b1e,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,2.42,55.0,False,for all the work they put into making the dashboard happen
200,596,621f79e343b89009366c9c92,2021-11-10T23:00:00.000Z,pKrepe#5682,karmaticacid | AFK til Sept 12#1218,for making improvements on the dashboard,0,0,621f79e343b89009366c9b1e,621f79e343b89009366c9b1e,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,20.38,55.0,False,for making improvements on the dashboard
201,40,621f79e343b89009366c9a51,2021-11-01T23:00:00.000Z,Mount Manu#3530,WhyldWanderer#7002,for todays insightful graviton training. I think it is important to talk about leadership roles within decentralized organizations so that we can learn to empower those around us as well as realize the potential within ourselves to reach our goals as a whole.,621f79e343b89009366c9a50,621f79e343b89009366c9a4e,0,621f79e343b89009366c9a4e,Griff 🔥AFK till Sept 15🔥#8888,AmwFund#0979,teaci#6108,PhilH#1102,7.68,55.0,False,for todays insightful graviton training. I think it is important to talk about leadership roles within decentralized organizations so that we can learn to empower those around us as well as realize the potential within ourselves to reach our goals as a whole.
202,1119,621f79e343b89009366c9ee4,2021-11-21T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for hosting Params Parties all over the space,621f79e343b89009366c9eb6,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,0.97,34.0,False,for hosting Params Parties all over the space
203,729,621f79e343b89009366c9d1d,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for being Params Party hosts,0,621f79e343b89009366c9c99,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,2.63,34.0,False,for being Params Party hosts
204,1118,621f79e343b89009366c9ee3,2021-11-21T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for hosting Params Parties all over the space,0,621f79e343b89009366c9eb8,0,0,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,3.1,34.0,False,for hosting Params Parties all over the space
205,1531,621f79e343b89009366ca08c,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for the awesome Params Party hosting that they are doing,621f79e343b89009366ca00a,621f79e343b89009366ca00a,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.18,34.0,False,for the awesome Params Party hosting that they are doing
206,293,621f79e343b89009366c9b5a,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for hosting param parties this week,621f79e343b89009366c9aad,621f79e343b89009366c9a5a,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.18,34.0,False,for hosting param parties this week
209,776,621f79e343b89009366c9d4c,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9d1d,621f79e343b89009366c9c99,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,1.5,34.0,False,for hosting Params Parties
210,1155,621f79e343b89009366c9f08,2021-11-21T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for hosting Params Parties,0,621f79e343b89009366c9eb8,0,0,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,4.35,34.0,False,for hosting Params Parties
211,1299,621f79e343b89009366c9f99,2021-11-23T23:00:00.000Z,Vyvy-vi#5040,markop#2007,for new Discord!,0,621f79e343b89009366c9f94,621f79e343b89009366c9e9e,0,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,2.3,34.0,False,for new Discord!
212,1344,621f79e343b89009366c9fc6,2021-11-24T23:00:00.000Z,chuygarcia.eth#6692,ZER8🧠#9093,for being incredibly helpful and demonstrating incredible leadership in the Comms,621f79e343b89009366c9f43,0,621f79e343b89009366c9f19,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,2.1,34.0,False,for being incredibly helpful and demonstrating incredible leadership in the Comms
213,760,621f79e343b89009366c9d3c,2021-11-12T23:00:00.000Z,pKrepe#5682,Mount Manu#3530,for their active development on the dashboard,621f79e343b89009366c9c92,621f79e343b89009366c9c92,621f79e343b89009366c9b1e,621f79e343b89009366c9b1e,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,3.27,55.0,False,for their active development on the dashboard
215,1543,621f79e343b89009366ca098,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for all their work at the Params Parties and Params Debates,621f79e343b89009366ca00a,621f79e343b89009366ca004,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.3,34.0,False,for all their work at the Params Parties and Params Debates
216,1154,621f79e343b89009366c9f07,2021-11-21T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9eb6,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,0.97,34.0,False,for hosting Params Parties
217,753,621f79e343b89009366c9d35,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9d1d,621f79e343b89009366c9c99,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,1.5,34.0,False,for hosting Params Parties
218,277,621f79e343b89009366c9b4a,2021-11-04T23:00:00.000Z,pKrepe#5682,iviangita#3204,for working hard on the commons config dashboard,0,0,621f79e343b89009366c9b1e,621f79e343b89009366c9b1e,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,20.38,55.0,False,for working hard on the commons config dashboard
219,742,621f79e343b89009366c9d2a,2021-11-12T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9c9d,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,0.97,34.0,False,for hosting Params Parties
220,607,621f79e343b89009366c9c9d,2021-11-10T23:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for hosting param parties,0,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,3.6,34.0,False,for hosting param parties
222,732,621f79e343b89009366c9d20,2021-11-12T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for being Params Party hosts,621f79e343b89009366c9c9d,621f79e343b89009366c9c9d,621f79e343b89009366c9afa,621f79e343b89009366c9c9d,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,1.13,34.0,False,for being Params Party hosts
225,728,621f79e343b89009366c9d1c,2021-11-12T23:00:00.000Z,liviade#1387,Mount Manu#3530,for joining the Rewards System community,621f79e343b89009366c9ca3,621f79e343b89009366c9ca3,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,1.55,34.0,False,for joining the Rewards System community
228,1412,621f79e343b89009366ca00a,2021-11-25T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for hosting Params Parties,0,0,621f79e343b89009366c9afa,621f79e343b89009366c9eb6,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,4.13,34.0,False,for hosting Params Parties
229,1432,621f79e343b89009366ca01e,2021-11-25T23:00:00.000Z,kristofer#1475,iviangita#3204,for his exceptional organizational skills in the Rewards System,0,0,0,621f79e343b89009366c9ec2,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,10.32,34.0,False,for his exceptional organizational skills in the Rewards System
230,690,621f79e343b89009366c9cf6,2021-11-12T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for awesome Params Party hosting and getting it out to all external groups within our ecosystem,621f79e343b89009366c9c9d,0,621f79e343b89009366c9afa,621f79e343b89009366c9c9d,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,2.25,34.0,False,for awesome Params Party hosting and getting it out to all external groups within our ecosystem
231,1073,621f79e343b89009366c9eb6,2021-11-21T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for being Params Party hosts (major praise!),0,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,3.6,34.0,False,for being Params Party hosts (major praise!)
234,291,621f79e343b89009366c9b58,2021-11-04T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for hosting param parties this week,0,621f79e343b89009366c9af9,621f79e343b89009366c9aab,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,2.05,34.0,False,for hosting param parties this week
236,1476,621f79e343b89009366ca04a,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for being great leaders,0,0,621f79e343b89009366ca017,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,3.13,34.0,False,for being great leaders
238,431,621f79e343b89009366c9be4,2021-11-04T23:00:00.000Z,iviangita#3204,acidlazzer#5796,for be the best praisers! 🙏,0,621f79e343b89009366c9b5d,0,0,Griff 🔥AFK till Sept 15🔥#8888,GideonRo#3175,Parrachia#0450,enti#1546,11.78,34.0,False,for be the best praisers! 🙏
241,1469,621f79e343b89009366ca043,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for the work that they do in communications and outreach,0,0,621f79e343b89009366ca017,621f79e343b89009366ca017,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,5.57,34.0,False,for the work that they do in communications and outreach
250,369,621f79e343b89009366c9ba6,2021-11-04T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for his Communitas leadership and for being so kind to Gideon,0,0,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3.6,34.0,False,for his Communitas leadership and for being so kind to Gideon
252,977,621f79e343b89009366c9e46,2021-11-17T23:00:00.000Z,Nuggan#5183,MS#4235,for conveying such a great update for the rewards conversation.,0,0,0,621f79e343b89009366c9caf,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,12.7,34.0,False,for conveying such a great update for the rewards conversation.
253,1434,621f79e343b89009366ca020,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for hosting the Comms call and setting up the animation and video production game,0,0,621f79e343b89009366ca017,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,4.8,34.0,False,for hosting the Comms call and setting up the animation and video production game
254,1134,621f79e343b89009366c9ef3,2021-11-21T23:00:00.000Z,liviade#1387,Mount Manu#3530,for helping MS with comments and questions,0,0,621f79e343b89009366c9e9b,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,6.1,34.0,False,for helping MS with comments and questions
255,1425,621f79e343b89009366ca017,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for leading Comms and answering so many questions,0,621f79e343b89009366c9f8d,0,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,12.5,34.0,False,for leading Comms and answering so many questions
258,1420,621f79e343b89009366ca012,2021-11-25T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for the collaboration effort around extending Params Party dates,0,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,6.85,34.0,False,for the collaboration effort around extending Params Party dates
262,1538,621f79e343b89009366ca093,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for all the work he’s doing with the Comms DAO and all the creatives onboarding,0,0,621f79e343b89009366ca086,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,3.8,34.0,False,for all the work he’s doing with the Comms DAO and all the creatives onboarding
269,1025,621f79e343b89009366c9e76,2021-11-17T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Nuggan#5183,for her amazing Param Party playlist👩‍🎤,0,0,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,4.1,34.0,False,for her amazing Param Party playlist👩‍🎤
270,1583,621f79e343b89009366ca0c0,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for his leadership in Comms,0,621f79e343b89009366c9f8d,621f79e343b89009366ca086,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,2.3,34.0,False,for his leadership in Comms
271,721,621f79e343b89009366c9d15,2021-11-12T23:00:00.000Z,mateodaza#3156,Mount Manu#3530,for joining the Rewards System community,0,621f79e343b89009366c9b8e,0,0,Mount Manu#3530,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,10.7,34.0,False,for joining the Rewards System community
276,672,621f79e343b89009366c9ce4,2021-11-11T23:00:00.000Z,kristofer#1475,Vyvy-vi#5040,"for being an awesome Project Maintainer for the Reward Systems Development, and being a wizard at clearing things up and deciding an MVP!",0,0,0,621f79e343b89009366c9b8a,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,12.82,34.0,False,"for being an awesome Project Maintainer for the Reward Systems Development, and being a wizard at clearing things up and deciding an MVP!"
278,712,621f79e343b89009366c9d0c,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for contributing to Params Parties,0,0,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,3.1,34.0,False,for contributing to Params Parties
281,232,621f79e343b89009366c9b1d,2021-11-04T23:00:00.000Z,VitorNunes#0090,iviangita#3204,for pushing forward the dashboard updates,0,621f79e343b89009366c9a9f,0,621f79e343b89009366c9a9f,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,3.93,34.0,False,for pushing forward the dashboard updates
282,879,621f79e343b89009366c9db3,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for an awesome & fun Params Party,0,621f79e343b89009366c9c99,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,3.38,34.0,False,for an awesome & fun Params Party
284,1070,621f79e343b89009366c9eb3,2021-11-21T23:00:00.000Z,eduardovegap#0422,MS#4235,for facilitating an awesome Communitas call! Great energy and conversations today.,0,621f79e343b89009366c9e29,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,2.88,34.0,False,for facilitating an awesome Communitas call! Great energy and conversations today.
285,212,621f79e343b89009366c9b09,2021-11-04T23:00:00.000Z,acidlazzer#5796,iviangita#3204,for all the amazing designs that you do,621f79e343b89009366c9ac8,0,0,0,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,10.7,34.0,False,for all the amazing designs that you do
286,1213,621f79e343b89009366c9f43,2021-11-22T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for his attention to Comms,621f79e343b89009366c9f19,0,621f79e343b89009366c9f19,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,3.17,34.0,False,for his attention to Comms
289,260,621f79e343b89009366c9b39,2021-11-04T23:00:00.000Z,VitorNunes#0090,iviangita#3204,for the amazing tool that they’re building for the TEC,0,621f79e343b89009366c9a9f,0,0,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,8.85,34.0,False,for the amazing tool that they’re building for the TEC
293,1331,621f79e343b89009366c9fb9,2021-11-24T23:00:00.000Z,chuygarcia.eth#6692,ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",0,621f79e343b89009366c9f8d,621f79e343b89009366c9f19,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,4.97,34.0,False,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people"
298,348,621f79e343b89009366c9b91,2021-11-04T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being so steady and Comms and for being present everywhere,0,0,621f79e343b89009366c9b24,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,7.35,34.0,False,for being so steady and Comms and for being present everywhere
299,499,621f79e343b89009366c9c2b,2021-11-08T23:00:00.000Z,eduardovegap#0422,GideonRo#3175,for running another warm and productive Communitas Working Group call.,0,0,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,5.35,34.0,False,for running another warm and productive Communitas Working Group call.
301,199,621f79e343b89009366c9afa,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for hosting so many param parties,621f79e343b89009366c9aad,621f79e343b89009366c9a5a,0,621f79e343b89009366c9a5a,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,9.02,34.0,False,for hosting so many param parties
303,1138,621f79e343b89009366c9ef7,2021-11-21T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,"for his leadership in Communitas generally, and specifically for the support he’s shown MS",0,0,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,4.6,34.0,False,"for his leadership in Communitas generally, and specifically for the support he’s shown MS"
304,350,621f79e343b89009366c9b93,2021-11-04T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for hosting several Params Parties each,0,621f79e343b89009366c9af9,621f79e343b89009366c9aab,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,2.55,34.0,False,for hosting several Params Parties each
307,136,621f79e343b89009366c9ab3,2021-11-03T23:00:00.000Z,Vyvy-vi#5040,divine_comedian#5493,for their insights and finding solutions in the rewards system development,0,0,0,621f79e343b89009366c9a83,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,13.88,34.0,False,for their insights and finding solutions in the rewards system development
308,869,621f79e343b89009366c9da9,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for the metrics for a good Params Party,0,0,621f79e343b89009366c9cf3,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,5.35,34.0,False,for the metrics for a good Params Party
309,1159,621f79e343b89009366c9f0c,2021-11-21T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting Params Parties,0,621f79e343b89009366c9eb9,0,621f79e343b89009366c9eb9,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,8.3,34.0,False,for hosting Params Parties
311,703,621f79e343b89009366c9d03,2021-11-12T23:00:00.000Z,liviade#1387,Mount Manu#3530,for being so inspiring and for hosting next week’s Graviton training,621f79e343b89009366c9e18,0,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,11.95,34.0,False,for being so inspiring and for hosting next week’s Graviton training
312,801,621f79e343b89009366c9d65,2021-11-12T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for their commitment in hosting Params Parties and their help with the new POAP organization,621f79e343b89009366c9c9d,0,621f79e343b89009366c9afa,0,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,4.97,34.0,False,for their commitment in hosting Params Parties and their help with the new POAP organization
