,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
133,972,6256d00b7d6ca6ad95bd5e99,2022-02-19T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for constantly challenging this community and introducing Liberating Structures,6256d00b7d6ca6ad95bd5e11,0,0,6256d00b7d6ca6ad95bd5e11,GideonRo#3175,lee0007#8152,acidlazzer#5796,EFRA#7972,3.73,34.0,False,for constantly challenging this community and introducing Liberating Structures
134,444,6256d00b7d6ca6ad95bd5c89,2022-02-08T23:00:00.000Z,andrej#6442,Mount Manu#3530,for your interest in using DeepWork to collaborate with our onboarding journey and for wanting to implement praise,0,6256d00b7d6ca6ad95bd5b16,6256d00b7d6ca6ad95bd5b16,0,eduardovegap#0422,missgene#7773,enti#1546,EFRA#7972,3.8,34.0,False,for your interest in using DeepWork to collaborate with our onboarding journey and for wanting to implement praise
136,280,6256d00b7d6ca6ad95bd5be5,2022-02-08T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for opening up TEC's 1st proposal for funding,6256d00b7d6ca6ad95bd5bc8,0,6256d00b7d6ca6ad95bd5bc8,6256d00b7d6ca6ad95bd5bc8,GideonRo#3175,lee0007#8152,boonjue.eth#7124,innov8tor3#3988,2.2,34.0,False,for opening up TEC's 1st proposal for funding
137,1144,6256d00b7d6ca6ad95bd5f45,2022-02-25T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for holding down the fort while all the other Stewards were in ETHDenver,6256d00b7d6ca6ad95bd5e3b,0,6256d00b7d6ca6ad95bd5e77,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,5.63,34.0,False,for holding down the fort while all the other Stewards were in ETHDenver
143,822,6256d00b7d6ca6ad95bd5e03,2022-02-15T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Juankbell#7458,for leading the Deep democracy and Liberating Structures Practice groups for Gravity! This educational activities create so much value in the web3 space 😃 🙌,0,0,6256d00b7d6ca6ad95bd5d7b,0,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,13.53,34.0,False,for leading the Deep democracy and Liberating Structures Practice groups for Gravity! This educational activities create so much value in the web3 space 😃 🙌
146,729,6256d00b7d6ca6ad95bd5da6,2022-02-12T23:00:00.000Z,lEscanore#7764,Mount Manu#3530,for your dedication to the Translations team,0,0,0,6256d00b7d6ca6ad95bd5c6a,osycross(🦎🦎)#5943,lee0007#8152,acidlazzer#5796,EFRA#7972,4.47,34.0,False,for your dedication to the Translations team
148,1224,6256d00b7d6ca6ad95bd5f95,2022-02-25T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for your amazing talks at ETHDenver,6256d00b7d6ca6ad95bd5d57,0,0,0,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,5.47,34.0,False,for your amazing talks at ETHDenver
149,728,6256d00b7d6ca6ad95bd5da5,2022-02-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for promoting new Comms projects and including Bustavo in them,0,6256d00b7d6ca6ad95bd5cb2,0,0,bear100#9085,missgene#7773,acidlazzer#5796,Tamarandom#9361,13.7,34.0,False,for promoting new Comms projects and including Bustavo in them
153,244,6256d00b7d6ca6ad95bd5bc1,2022-02-08T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for the work that you're doing on Gravity,0,6256d00b7d6ca6ad95bd5b67,0,6256d00b7d6ca6ad95bd5b67,eduardovegap#0422,missgene#7773,Nuggan#5183,AmwFund#0979,10.4,34.0,False,for the work that you're doing on Gravity
154,1184,6256d00b7d6ca6ad95bd5f6d,2022-02-25T23:00:00.000Z,enti#1546,Mount Manu#3530,for engaging with the Transparency audit,0,0,0,6256d00b7d6ca6ad95bd5f0a,Mike Brunt#0745,liviade#1387,divine_comedian#5493,innov8tor3#3988,5.35,34.0,False,for engaging with the Transparency audit
155,815,6256d00b7d6ca6ad95bd5dfc,2022-02-14T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,bends#3537,for leading the liberating structures practice group!,6256d00b7d6ca6ad95bd5e03,0,6256d00b7d6ca6ad95bd5d7b,0,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,5.88,34.0,False,for leading the liberating structures practice group!
156,262,6256d00b7d6ca6ad95bd5bd3,2022-02-08T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for the beautiful work that’s been done in Gravity and with the two Graviton trainings,0,6256d00b7d6ca6ad95bd5b67,6256d00b7d6ca6ad95bd5bc1,6256d00b7d6ca6ad95bd5b67,eduardovegap#0422,missgene#7773,Nuggan#5183,AmwFund#0979,2.75,34.0,False,for the beautiful work that’s been done in Gravity and with the two Graviton trainings
158,1172,6256d00b7d6ca6ad95bd5f61,2022-02-25T23:00:00.000Z,enti#1546,Mount Manu#3530,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver,0,0,0,6256d00b7d6ca6ad95bd5f0a,Mike Brunt#0745,liviade#1387,divine_comedian#5493,innov8tor3#3988,10.6,34.0,False,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver
161,204,6256d00b7d6ca6ad95bd5b99,2022-02-08T23:00:00.000Z,solsista#5370,Mount Manu#3530,for kicking up the TE Academy,0,0,0,6256d00b7d6ca6ad95bd5bc9,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,13.43,34.0,False,for kicking up the TE Academy
162,1138,6256d00b7d6ca6ad95bd5f3f,2022-02-25T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for covering for Griff last week during the Community Call,6256d00b7d6ca6ad95bd5e3b,0,0,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,7.13,34.0,False,for covering for Griff last week during the Community Call
163,888,6256d00b7d6ca6ad95bd5e45,2022-02-18T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for very interesting discussions on the 0mega channel,6256d00b7d6ca6ad95bd5e11,0,0,0,GideonRo#3175,lee0007#8152,acidlazzer#5796,EFRA#7972,4.6,34.0,False,for very interesting discussions on the 0mega channel
171,915,6256d00b7d6ca6ad95bd5e60,2022-02-18T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for hosting our Community Call,6256d00b7d6ca6ad95bd5e3b,0,0,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,9.8,34.0,False,for hosting our Community Call
174,1046,6256d00b7d6ca6ad95bd5ee3,2022-02-22T23:00:00.000Z,acidlazzer#5796,pat.zip (TE Academy)#5266,for creating visuals and collaborating with TEAM so actively!,0,0,6256d00b7d6ca6ad95bd5eca,0,GideonRo#3175,Zeptimus#3359,divine_comedian#5493,innov8tor3#3988,10.6,34.0,False,for creating visuals and collaborating with TEAM so actively!
178,938,6256d00b7d6ca6ad95bd5e77,2022-02-18T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for keeping the Stewards fort on-call while the other Stewards are networking in Denver,6256d00b7d6ca6ad95bd5e3b,6256d00b7d6ca6ad95bd5e3b,0,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,3.23,34.0,False,for keeping the Stewards fort on-call while the other Stewards are networking in Denver
180,33,6256d00b7d6ca6ad95bd5aee,2022-02-02T23:00:00.000Z,kishore#6162,liviade#1387,for his interest in bringing Praise to the DeepSkills community!,0,0,6256d00b7d6ca6ad95bd5b17,0,eduardovegap#0422,Usua◎ Silver#2618,divine_comedian#5493,AmwFund#0979,4.47,34.0,False,for his interest in bringing Praise to the DeepSkills community!
182,743,6256d00b7d6ca6ad95bd5db4,2022-02-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for your engagement in the proposal inverter,0,6256d00b7d6ca6ad95bd5d96,6256d00b7d6ca6ad95bd5d96,0,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,3.07,34.0,False,for your engagement in the proposal inverter
183,232,6256d00b7d6ca6ad95bd5bb5,2022-02-08T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for being such an awesome guy and for starting the TEC and keep driving it forward,0,6256d00b7d6ca6ad95bd5b86,0,0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,15.93,34.0,False,for being such an awesome guy and for starting the TEC and keep driving it forward
184,214,6256d00b7d6ca6ad95bd5ba3,2022-02-08T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,"for all the support, coordination, and leadership that you provide",0,6256d00b7d6ca6ad95bd5b86,6256d00b7d6ca6ad95bd5b7b,6256d00b7d6ca6ad95bd5cc0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,1.83,34.0,False,"for all the support, coordination, and leadership that you provide"
187,468,6256d00b7d6ca6ad95bd5ca1,2022-02-08T23:00:00.000Z,T Wells#9070,Mount Manu#3530,for the great job in the 1Hive TV x TEC episode,0,6256d00b7d6ca6ad95bd5c7a,0,6256d00b7d6ca6ad95bd5c7a,eduardovegap#0422,missgene#7773,acidlazzer#5796,innov8tor3#3988,5.38,34.0,False,for the great job in the 1Hive TV x TEC episode
188,499,6256d00b7d6ca6ad95bd5cc0,2022-02-08T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,"for your unwavering leadership, week after week, and for leading everyone with poise and professionalism",0,0,6256d00b7d6ca6ad95bd5c79,0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,14.0,34.0,False,"for your unwavering leadership, week after week, and for leading everyone with poise and professionalism"
195,565,6256d00b7d6ca6ad95bd5d02,2022-02-09T23:00:00.000Z,divine_comedian#5493,liviade#1387,for constant progress on the reward system's!,0,6256d00b7d6ca6ad95bd5bcd,0,0,osycross(🦎🦎)#5943,liviade#1387,Nuggan#5183,tigeroid#2951,8.13,34.0,False,for constant progress on the reward system's!
197,1080,6256d00b7d6ca6ad95bd5f05,2022-02-23T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,bends#3537,for leading the liberating structures practice group and for allowing the time to utilize the excercise,6256d00b7d6ca6ad95bd5ed5,0,6256d00b7d6ca6ad95bd5ed5,6256d00b7d6ca6ad95bd5ed5,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,3.7,34.0,False,for leading the liberating structures practice group and for allowing the time to utilize the excercise
198,1085,6256d00b7d6ca6ad95bd5f0a,2022-02-23T23:00:00.000Z,enti#1546,Ratio13#0578,for their continued involvement in TEC and Transparency WG. for the continued support for leading Legal WG during ETH Denver and continued support in Transparency. & for the awesome Gravity workshop. Lastly all those representing TEC at ETH Denver.,6256d00b7d6ca6ad95bd5e0f,0,0,0,Mike Brunt#0745,liviade#1387,divine_comedian#5493,innov8tor3#3988,14.6,34.0,False,for their continued involvement in TEC and Transparency WG. for the continued support for leading Legal WG during ETH Denver and continued support in Transparency. & for the awesome Gravity workshop. Lastly all those representing TEC at ETH Denver.
201,928,6256d00b7d6ca6ad95bd5e6d,2022-02-18T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for being the host of several calls this week due to people traveling to ETHDenver,6256d00b7d6ca6ad95bd5e3b,0,0,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,15.13,34.0,False,for being the host of several calls this week due to people traveling to ETHDenver
209,243,6256d00b7d6ca6ad95bd5bc0,2022-02-08T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for making this DAO happen and for being an amazing leader,0,6256d00b7d6ca6ad95bd5bb5,6256d00b7d6ca6ad95bd5bb5,6256d00b7d6ca6ad95bd5bb5,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,1.57,34.0,False,for making this DAO happen and for being an amazing leader
213,425,6256d00b7d6ca6ad95bd5c76,2022-02-08T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for your leadership and for always being there to solve everything and super available to the community,0,6256d00b7d6ca6ad95bd5c1d,0,6256d00b7d6ca6ad95bd5cc0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,5.47,34.0,False,for your leadership and for always being there to solve everything and super available to the community
217,526,6256d00b7d6ca6ad95bd5cdb,2022-02-09T23:00:00.000Z,alantv#0964,Mount Manu#3530,for your work in the Animation & Video Production team,0,0,6256d00b7d6ca6ad95bd5cb6,0,eduardovegap#0422,lee0007#8152,boonjue.eth#7124,tigeroid#2951,2.52,21.0,False,for your work in the Animation & Video Production team
220,354,6256d00b7d6ca6ad95bd5c2f,2022-02-08T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for being our community's Stewards,6256d00b7d6ca6ad95bd5b70,0,6256d00b7d6ca6ad95bd5b70,0,bear100#9085,lee0007#8152,divine_comedian#5493,Tamarandom#9361,1.13,21.0,False,for being our community's Stewards
223,1291,6256d00b7d6ca6ad95bd5fd8,2022-02-26T23:00:00.000Z,alantv#0964,Mount Manu#3530,for your work in the animation & video production team within Comms,0,0,6256d00b7d6ca6ad95bd5cb6,0,eduardovegap#0422,lee0007#8152,boonjue.eth#7124,tigeroid#2951,1.27,21.0,False,for your work in the animation & video production team within Comms
224,958,6256d00b7d6ca6ad95bd5e8b,2022-02-19T23:00:00.000Z,alantv#0964,Mount Manu#3530,for your work on the Animation & Video Production team,0,0,6256d00b7d6ca6ad95bd5cb6,0,eduardovegap#0422,lee0007#8152,boonjue.eth#7124,tigeroid#2951,1.27,21.0,False,for your work on the Animation & Video Production team
227,299,6256d00b7d6ca6ad95bd5bf8,2022-02-08T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,6256d00b7d6ca6ad95bd5b6e,0,0,0,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6.7,21.0,False,for being our current Stewards and for offering guidance and support to anyone who approaches you
228,300,6256d00b7d6ca6ad95bd5bf9,2022-02-08T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,0,0,6256d00b7d6ca6ad95bd5b6f,6256d00b7d6ca6ad95bd5b6f,eduardovegap#0422,lee0007#8152,enti#1546,innov8tor3#3988,1.4,21.0,False,for being our current Stewards and for offering guidance and support to anyone who approaches you
230,1113,6256d00b7d6ca6ad95bd5f26,2022-02-24T23:00:00.000Z,logonaut.eth#9437,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,6256d00b7d6ca6ad95bd5e22,6256d00b7d6ca6ad95bd5e22,0,0,Mike Brunt#0745,missgene#7773,Nuggan#5183,AmwFund#0979,0.85,21.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
231,1295,6256d00b7d6ca6ad95bd5fdc,2022-02-26T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for all the energy you guys put into the TEC Orientation meeting,6256d00b7d6ca6ad95bd5b60,0,0,0,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6.7,21.0,False,for all the energy you guys put into the TEC Orientation meeting
232,978,6256d00b7d6ca6ad95bd5e9f,2022-02-19T23:00:00.000Z,JessicaZartler#2263,Mount Manu#3530,for representing the TEC at ETHDenver,6256d00b7d6ca6ad95bd5e5f,6256d00b7d6ca6ad95bd5e5f,0,0,GideonRo#3175,liviade#1387,acidlazzer#5796,tigeroid#2951,1.9,21.0,False,for representing the TEC at ETHDenver
235,838,6256d00b7d6ca6ad95bd5e13,2022-02-16T23:00:00.000Z,heater#9765,pat.zip (TE Academy)#5266,for awesome presentation of Introduction to Token Engineering yesterday! thanks for being so opened to share knowledge in an welcoming way!,0,6256d00b7d6ca6ad95bd5e05,0,0,Mike Brunt#0745,missgene#7773,acidlazzer#5796,tigeroid#2951,12.6,34.0,False,for awesome presentation of Introduction to Token Engineering yesterday! thanks for being so opened to share knowledge in an welcoming way!
238,1259,6256d00b7d6ca6ad95bd5fb8,2022-02-25T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Mount Manu#3530,for the practice sessions that you’ve been hosting out for the Gravity WG,6256d00b7d6ca6ad95bd5ed5,0,0,6256d00b7d6ca6ad95bd5ed5,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,4.1,21.0,False,for the practice sessions that you’ve been hosting out for the Gravity WG
239,1230,6256d00b7d6ca6ad95bd5f9b,2022-02-25T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,"for staying in and taking care of business while others went to ETHDenver (to also take care of business, but differently)",6256d00b7d6ca6ad95bd5f44,6256d00b7d6ca6ad95bd5f5b,6256d00b7d6ca6ad95bd5f44,0,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,1.18,21.0,False,"for staying in and taking care of business while others went to ETHDenver (to also take care of business, but differently)"
241,353,6256d00b7d6ca6ad95bd5c2e,2022-02-08T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for being our community's Stewards,0,0,6256d00b7d6ca6ad95bd5b6f,6256d00b7d6ca6ad95bd5b6f,eduardovegap#0422,lee0007#8152,enti#1546,innov8tor3#3988,6.15,21.0,False,for being our community's Stewards
245,897,6256d00b7d6ca6ad95bd5e4e,2022-02-18T23:00:00.000Z,alantv#0964,Mount Manu#3530,for all your good work and contributions inside the animation & video production team,0,0,6256d00b7d6ca6ad95bd5cb6,0,eduardovegap#0422,lee0007#8152,boonjue.eth#7124,tigeroid#2951,3.27,21.0,False,for all your good work and contributions inside the animation & video production team
247,613,6256d00b7d6ca6ad95bd5d32,2022-02-09T23:00:00.000Z,mmurthy | showkarma.xyz#4254,sidcode#1729,for considering TEC's praise system as a possible input to measuring DAO health in Karma,0,0,6256d00b7d6ca6ad95bd5d0c,6256d00b7d6ca6ad95bd5d0c,eduardovegap#0422,lee0007#8152,divine_comedian#5493,AmwFund#0979,1.72,21.0,False,for considering TEC's praise system as a possible input to measuring DAO health in Karma
250,200,6256d00b7d6ca6ad95bd5b95,2022-02-08T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for being such a great mentor,0,0,0,6256d00b7d6ca6ad95bd5b8e,GideonRo#3175,lee0007#8152,boonjue.eth#7124,innov8tor3#3988,5.28,21.0,False,for being such a great mentor
255,889,6256d00b7d6ca6ad95bd5e46,2022-02-18T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for being a very good Gravity WG lead,0,6256d00b7d6ca6ad95bd5e3d,6256d00b7d6ca6ad95bd5e3d,6256d00b7d6ca6ad95bd5e3d,eduardovegap#0422,missgene#7773,Nuggan#5183,AmwFund#0979,1.42,21.0,False,for being a very good Gravity WG lead
260,701,6256d00b7d6ca6ad95bd5d8a,2022-02-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for making an amazing Comms group,0,6256d00b7d6ca6ad95bd5cb2,0,0,bear100#9085,missgene#7773,acidlazzer#5796,Tamarandom#9361,6.03,21.0,False,for making an amazing Comms group
272,77,6256d00b7d6ca6ad95bd5b1a,2022-02-06T23:00:00.000Z,iviangita#3204,Zeptimus#3359,for joining transparency call update documentation share feedback on dune and weekly hours 😄,0,0,6256d00b7d6ca6ad95bd5af5,0,eduardovegap#0422,lee0007#8152,enti#1546,innov8tor3#3988,7.38,21.0,False,for joining transparency call update documentation share feedback on dune and weekly hours 😄
273,301,6256d00b7d6ca6ad95bd5bfa,2022-02-08T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for being our current Stewards and for offering guidance and support to anyone who approaches you,6256d00b7d6ca6ad95bd5b70,0,0,0,bear100#9085,lee0007#8152,divine_comedian#5493,Tamarandom#9361,3.37,21.0,False,for being our current Stewards and for offering guidance and support to anyone who approaches you
285,421,6256d00b7d6ca6ad95bd5c72,2022-02-08T23:00:00.000Z,Mount Manu#3530,eduardovegap#0422,for welcome so many people and guide them through orientation this week!,0,0,0,6256d00b7d6ca6ad95bd5c6f,bear100#9085,lee0007#8152,divine_comedian#5493,AmwFund#0979,7.58,21.0,False,for welcome so many people and guide them through orientation this week!
297,1028,6256d00b7d6ca6ad95bd5ed1,2022-02-21T23:00:00.000Z,angieberry.eth#9822,acidlazzer#5796,"for all the commitment and work they are doing at the TE Academy TEAM, good work ❤️",0,0,0,6256d00b7d6ca6ad95bd5ee4,osycross(🦎🦎)#5943,lee0007#8152,enti#1546,innov8tor3#3988,4.37,21.0,False,"for all the commitment and work they are doing at the TE Academy TEAM, good work ❤️"
299,194,6256d00b7d6ca6ad95bd5b8f,2022-02-08T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for helping Sidcode understand how the system works and where it’s going,6256d00b7d6ca6ad95bd5b8e,0,0,6256d00b7d6ca6ad95bd5b8e,GideonRo#3175,lee0007#8152,boonjue.eth#7124,innov8tor3#3988,4.73,21.0,False,for helping Sidcode understand how the system works and where it’s going
309,359,6256d00b7d6ca6ad95bd5c34,2022-02-08T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for being our community's Stewards,0,0,6256d00b7d6ca6ad95bd5bff,6256d00b7d6ca6ad95bd5b75,Mike Brunt#0745,lee0007#8152,divine_comedian#5493,AmwFund#0979,5.15,21.0,False,for being our community's Stewards
310,357,6256d00b7d6ca6ad95bd5c32,2022-02-08T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for being our community's Stewards,6256d00b7d6ca6ad95bd5bfd,6256d00b7d6ca6ad95bd5bfd,6256d00b7d6ca6ad95bd5b73,0,GideonRo#3175,Zeptimus#3359,enti#1546,Tamarandom#9361,1.13,21.0,False,for being our community's Stewards
311,1081,6256d00b7d6ca6ad95bd5f06,2022-02-23T23:00:00.000Z,Leen#8610,bends#3537,for leading the liberating structures practice group and for allowing the time to utilize the excercise,6256d00b7d6ca6ad95bd5e02,0,0,0,Mike Brunt#0745,Usua◎ Silver#2618,enti#1546,EFRA#7972,6.7,21.0,False,for leading the liberating structures practice group and for allowing the time to utilize the excercise
319,894,6256d00b7d6ca6ad95bd5e4b,2022-02-18T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Mount Manu#3530,for leading our first Gravity practice group last week,6256d00b7d6ca6ad95bd5d7b,0,6256d00b7d6ca6ad95bd5dff,6256d00b7d6ca6ad95bd5e03,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,2.3,21.0,False,for leading our first Gravity practice group last week
329,882,6256d00b7d6ca6ad95bd5e3f,2022-02-18T23:00:00.000Z,dough-naut#9755,Mount Manu#3530,"for finishing the Dune Analytics chart (it’s super great, thank you!)",0,6256d00b7d6ca6ad95bd5c1a,0,0,eduardovegap#0422,missgene#7773,acidlazzer#5796,EFRA#7972,8.28,21.0,False,"for finishing the Dune Analytics chart (it’s super great, thank you!)"
339,1090,6256d00b7d6ca6ad95bd5f0f,2022-02-23T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,enti#1546,"for their participation on ETH Denver, @natesuits, and @Mount Manu for their great commitment to the community, leading calls and helping everyone around. Also for being wherever needed.",0,6256d00b7d6ca6ad95bd5ed7,0,0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,5.03,21.0,False,"for their participation on ETH Denver, @natesuits, and @Mount Manu for their great commitment to the community, leading calls and helping everyone around. Also for being wherever needed."
346,818,6256d00b7d6ca6ad95bd5dff,2022-02-15T23:00:00.000Z,Jeremy&TheGospelOfChange#8201,Mettodo#7010,"for facilitating such a warm, soft and human Gravity practice group session",0,0,0,6256d00b7d6ca6ad95bd5dfc,GideonRo#3175,lee0007#8152,divine_comedian#5493,AmwFund#0979,10.07,21.0,False,"for facilitating such a warm, soft and human Gravity practice group session"
349,1289,6256d00b7d6ca6ad95bd5fd6,2022-02-25T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for taking the lead on several of the sync calls this past week,0,0,6256d00b7d6ca6ad95bd5f44,0,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,7.03,21.0,False,for taking the lead on several of the sync calls this past week
352,1283,6256d00b7d6ca6ad95bd5fd0,2022-02-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for your continuous work in the Transparency WG,6256d00b7d6ca6ad95bd5f8f,0,0,6256d00b7d6ca6ad95bd5f8f,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,2.8,21.0,False,for your continuous work in the Transparency WG
353,574,6256d00b7d6ca6ad95bd5d0b,2022-02-09T23:00:00.000Z,eduardovegap#0422,liviade#1387,for welcoming new members with such care every week,6256d00b7d6ca6ad95bd5cf1,0,0,6256d00b7d6ca6ad95bd5bd7,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,6.9,21.0,False,for welcoming new members with such care every week
354,1179,6256d00b7d6ca6ad95bd5f68,2022-02-25T23:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for attending ETHDenver,0,6256d00b7d6ca6ad95bd5f0f,0,6256d00b7d6ca6ad95bd5ff0,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,2.37,21.0,False,for attending ETHDenver
355,814,6256d00b7d6ca6ad95bd5dfb,2022-02-14T23:00:00.000Z,Leen#8610,bends#3537,for leading the liberating structures practice group!,6256d00b7d6ca6ad95bd5d7a,0,6256d00b7d6ca6ad95bd5dfe,6256d00b7d6ca6ad95bd5e02,Mike Brunt#0745,Usua◎ Silver#2618,enti#1546,EFRA#7972,1.13,21.0,False,for leading the liberating structures practice group!
361,1166,6256d00b7d6ca6ad95bd5f5b,2022-02-25T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver,6256d00b7d6ca6ad95bd5f44,0,6256d00b7d6ca6ad95bd5f44,0,Mike Brunt#0745,Zeptimus#3359,Nuggan#5183,tigeroid#2951,5.35,21.0,False,for being very participative in the calls this week and for carrying forward the discussion while other Stewards were attending ETHDenver
363,1216,6256d00b7d6ca6ad95bd5f8d,2022-02-25T23:00:00.000Z,angieberry.eth#9822,Mount Manu#3530,for the work you’ve been doing with TE Academy around communications,0,0,6256d00b7d6ca6ad95bd5ed1,6256d00b7d6ca6ad95bd5ee4,osycross(🦎🦎)#5943,lee0007#8152,enti#1546,innov8tor3#3988,2.63,21.0,False,for the work you’ve been doing with TE Academy around communications
375,605,6256d00b7d6ca6ad95bd5d2a,2022-02-09T23:00:00.000Z,Parrachia#0450,Zeptimus#3359,for jumping on the praise feedback and engage on the doc async sharing his feedback on the praise quant process🙏,0,6256d00b7d6ca6ad95bd6017,0,0,bear100#9085,Zeptimus#3359,divine_comedian#5493,EFRA#7972,8.82,21.0,False,for jumping on the praise feedback and engage on the doc async sharing his feedback on the praise quant process🙏
383,704,6256d00b7d6ca6ad95bd5d8d,2022-02-12T23:00:00.000Z,akrtws (TE Academy)#4246,Mount Manu#3530,for your guidance and feedback supporting the Comms T.E.A.M. DAO,0,0,0,6256d00b7d6ca6ad95bd5bc8,GideonRo#3175,lee0007#8152,boonjue.eth#7124,innov8tor3#3988,4.28,21.0,False,for your guidance and feedback supporting the Comms T.E.A.M. DAO
